,Lex Tb-PEX5-eGFP11_T222s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP11_T222s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH2_BIN1.0
12775,0.0,74,0.0,23,0.0,29
12776,0.0,66,1.0,28,0.0,64
12777,0.0,36,1.0,35,0.0,60
12778,1.0,49,0.0,34,0.0,51
12779,0.0,30,1.0,28,0.0,33
12780,2.0,17,1.0,44,0.0,60
12781,3.0,22,0.0,35,0.0,36
12782,0.0,38,0.0,42,0.0,32
12783,0.0,35,0.0,30,0.0,66
12784,1.0,32,0.0,69,0.0,44
12785,0.0,18,0.0,41,1.0,26
12786,0.0,21,0.0,41,2.0,42
12787,0.0,28,0.0,26,2.0,26
12788,0.0,25,1.0,26,0.0,19
12789,0.0,54,0.0,20,3.0,26
12790,0.0,52,0.0,23,0.0,27
12791,0.0,48,0.0,22,0.0,18
12792,0.0,54,1.0,32,0.0,34
12793,0.0,44,0.0,24,0.0,38
12794,0.0,44,0.0,29,0.0,38
12795,0.0,33,0.0,51,0.0,63
12796,0.0,67,0.0,44,0.0,64
12797,0.0,40,0.0,38,0.0,74
12798,0.0,22,0.0,18,0.0,27
12799,0.0,16,0.0,13,0.0,28
12800,0.0,37,0.0,18,0.0,52
12801,0.0,31,1.0,14,0.0,95
12802,0.0,31,0.0,46,0.0,61
12803,1.0,34,0.0,26,0.0,63
12804,0.0,49,0.0,35,0.0,40
12805,1.0,61,0.0,31,0.0,31
12806,2.0,38,0.0,40,0.0,46
12807,0.0,45,0.0,37,0.0,26
12808,1.0,29,0.0,37,0.0,45
12809,1.0,33,0.0,31,1.0,21
12810,2.0,36,0.0,43,2.0,43
12811,0.0,60,4.0,39,0.0,46
12812,0.0,34,4.0,65,1.0,36
12813,1.0,25,1.0,28,0.0,61
12814,1.0,33,0.0,75,0.0,17
12815,0.0,33,0.0,43,0.0,19
12816,0.0,41,0.0,37,0.0,60
12817,1.0,25,0.0,30,0.0,77
12818,0.0,23,0.0,45,0.0,38
12819,1.0,27,0.0,24,0.0,26
12820,0.0,28,0.0,19,0.0,60
12821,1.0,20,0.0,25,0.0,83
12822,3.0,19,0.0,36,0.0,71
12823,0.0,29,1.0,28,0.0,72
12824,0.0,29,0.0,35,0.0,56
12825,0.0,33,0.0,24,0.0,23
12826,0.0,29,0.0,34,0.0,25
12827,0.0,31,0.0,23,0.0,51
12828,0.0,67,0.0,26,0.0,29
12829,0.0,40,0.0,25,0.0,34
12830,0.0,56,0.0,20,0.0,54
12831,0.0,37,0.0,17,0.0,57
12832,1.0,69,0.0,20,1.0,46
12833,1.0,39,0.0,38,0.0,25
12834,1.0,54,0.0,26,0.0,34
12835,1.0,38,0.0,47,0.0,29
12836,0.0,40,0.0,55,0.0,32
12837,1.0,43,0.0,62,0.0,43
12838,0.0,30,0.0,58,2.0,30
12839,1.0,42,0.0,39,0.0,38
12840,0.0,47,0.0,40,1.0,28
12841,0.0,35,0.0,32,0.0,36
12842,0.0,64,0.0,74,0.0,28
12843,0.0,59,0.0,54,0.0,47
12844,0.0,76,0.0,27,0.0,50
12845,0.0,41,0.0,34,0.0,50
12846,0.0,59,0.0,54,0.0,83
12847,0.0,73,0.0,58,0.0,53
12848,0.0,65,0.0,37,1.0,33
12849,0.0,51,0.0,44,0.0,105
12850,0.0,55,0.0,51,1.0,69
12851,0.0,52,0.0,49,2.0,49
12852,0.0,101,0.0,78,0.0,37
12853,0.0,62,0.0,81,0.0,26
12854,0.0,25,0.0,41,0.0,25
12855,0.0,22,0.0,73,0.0,32
12856,0.0,33,0.0,47,0.0,39
12857,0.0,33,0.0,32,0.0,28
12858,1.0,30,0.0,36,0.0,39
12859,0.0,17,0.0,36,0.0,52
12860,3.0,29,0.0,34,0.0,42
12861,0.0,21,0.0,48,0.0,60
12862,1.0,26,0.0,52,0.0,87
12863,1.0,39,2.0,62,0.0,42
12864,2.0,58,4.0,39,0.0,19
12865,0.0,31,1.0,73,0.0,29
12866,1.0,22,0.0,71,0.0,32
12867,0.0,24,0.0,65,0.0,50
12868,0.0,19,0.0,33,0.0,137
12869,0.0,16,0.0,49,0.0,146
12870,1.0,25,0.0,59,0.0,101
12871,1.0,47,0.0,77,2.0,75
12872,0.0,35,0.0,43,0.0,50
12873,0.0,36,0.0,53,3.0,49
12874,0.0,23,0.0,44,3.0,27
12875,0.0,24,0.0,39,0.0,48
12876,0.0,47,0.0,51,0.0,33
12877,0.0,51,0.0,51,0.0,13
12878,0.0,55,0.0,64,5.0,26
12879,0.0,32,0.0,54,0.0,59
12880,0.0,79,0.0,102,2.0,70
12881,0.0,74,0.0,42,0.0,80
12882,0.0,58,1.0,41,0.0,38
12883,0.0,36,0.0,35,0.0,38
12884,0.0,25,0.0,44,0.0,30
12885,0.0,35,1.0,44,0.0,29
12886,0.0,25,1.0,54,0.0,43
12887,0.0,27,3.0,104,0.0,50
12888,0.0,33,0.0,126,0.0,39
12889,0.0,41,0.0,63,0.0,68
12890,0.0,30,0.0,69,0.0,72
12891,0.0,47,1.0,57,0.0,28
12892,0.0,80,0.0,27,0.0,40
12893,0.0,57,1.0,45,0.0,49
12894,0.0,51,0.0,51,0.0,45
12895,0.0,47,0.0,68,1.0,28
12896,2.0,36,0.0,50,0.0,26
12897,1.0,22,0.0,61,0.0,49
12898,0.0,26,0.0,42,0.0,66
12899,0.0,16,0.0,41,0.0,86
12900,0.0,13,0.0,43,0.0,51
12901,3.0,16,0.0,45,0.0,59
12902,2.0,31,0.0,91,0.0,68
12903,1.0,37,0.0,101,0.0,93
12904,1.0,56,0.0,47,0.0,59
12905,0.0,63,0.0,27,0.0,26
12906,0.0,49,0.0,71,0.0,58
12907,0.0,43,0.0,30,0.0,32
12908,0.0,44,0.0,36,0.0,70
12909,0.0,45,0.0,40,0.0,34
12910,0.0,43,0.0,34,0.0,47
12911,0.0,45,0.0,40,0.0,20
12912,0.0,18,0.0,47,0.0,27
12913,0.0,29,1.0,34,0.0,37
12914,0.0,47,3.0,49,0.0,72
12915,0.0,28,0.0,56,1.0,60
12916,0.0,121,0.0,43,3.0,54
12917,0.0,58,0.0,41,0.0,77
12918,0.0,56,0.0,41,0.0,43
12919,0.0,30,0.0,54,1.0,50
12920,0.0,33,0.0,108,1.0,119
12921,0.0,25,0.0,41,0.0,51
12922,0.0,41,0.0,28,0.0,42
12923,0.0,15,0.0,17,0.0,57
12924,2.0,23,0.0,30,0.0,52
12925,0.0,23,0.0,25,0.0,36
12926,0.0,39,0.0,35,0.0,21
12927,0.0,26,0.0,37,0.0,42
12928,0.0,37,0.0,19,0.0,46
12929,0.0,28,0.0,20,0.0,65
12930,0.0,46,0.0,39,0.0,41
12931,0.0,44,0.0,21,0.0,35
12932,0.0,25,0.0,30,0.0,46
12933,0.0,28,0.0,52,0.0,66
12934,0.0,48,0.0,37,0.0,30
12935,0.0,18,5.0,29,0.0,41
12936,0.0,31,0.0,20,0.0,49
12937,0.0,39,0.0,18,0.0,32
12938,0.0,39,3.0,24,0.0,52
12939,0.0,122,0.0,32,0.0,29
12940,0.0,142,0.0,23,0.0,20
12941,0.0,62,0.0,51,2.0,49
12942,0.0,77,0.0,32,4.0,38
12943,0.0,57,0.0,29,0.0,78
12944,0.0,56,0.0,29,0.0,85
12945,0.0,35,0.0,16,0.0,126
12946,0.0,43,0.0,29,1.0,89
12947,0.0,25,0.0,45,1.0,113
12948,0.0,26,2.0,53,0.0,69
12949,0.0,16,0.0,25,5.0,53
12950,0.0,27,0.0,43,1.0,40
12951,0.0,27,0.0,39,1.0,24
12952,0.0,43,0.0,32,0.0,35
12953,0.0,29,0.0,45,2.0,33
12954,0.0,30,0.0,67,1.0,24
12955,0.0,18,0.0,49,3.0,31
12956,0.0,25,0.0,67,0.0,13
12957,0.0,41,0.0,54,1.0,33
12958,0.0,27,0.0,63,0.0,29
12959,0.0,50,0.0,26,0.0,43
12960,0.0,34,0.0,25,0.0,56
12961,0.0,33,0.0,28,0.0,74
12962,0.0,32,0.0,41,0.0,44
12963,4.0,40,0.0,36,1.0,38
12964,0.0,48,0.0,91,0.0,48
12965,2.0,29,0.0,54,0.0,49
12966,2.0,40,0.0,33,0.0,44
12967,2.0,51,1.0,41,0.0,65
12968,0.0,59,1.0,29,0.0,44
12969,1.0,39,1.0,69,0.0,65
12970,0.0,51,0.0,95,0.0,61
12971,0.0,71,0.0,70,0.0,57
12972,3.0,39,0.0,69,0.0,39
12973,0.0,36,0.0,55,2.0,28
12974,0.0,63,0.0,54,0.0,35
12975,0.0,37,0.0,62,1.0,59
12976,0.0,42,0.0,51,0.0,33
12977,0.0,46,0.0,59,0.0,37
12978,1.0,72,0.0,55,0.0,46
12979,0.0,45,0.0,58,0.0,29
12980,0.0,43,0.0,75,0.0,32
12981,0.0,54,0.0,63,0.0,27
12982,0.0,49,0.0,50,0.0,22
12983,0.0,30,0.0,47,0.0,26
12984,0.0,41,0.0,55,0.0,26
12985,0.0,63,0.0,93,0.0,44
12986,0.0,48,1.0,51,2.0,51
12987,0.0,36,1.0,51,0.0,49
12988,0.0,52,0.0,74,0.0,50
12989,0.0,26,0.0,73,0.0,30
12990,0.0,70,3.0,100,1.0,35
12991,0.0,77,1.0,54,1.0,68
12992,0.0,67,0.0,57,2.0,38
12993,0.0,51,0.0,33,0.0,31
12994,0.0,24,0.0,22,0.0,41
12995,0.0,28,0.0,29,0.0,44
12996,0.0,30,0.0,62,0.0,54
12997,0.0,24,0.0,16,0.0,42
12998,2.0,26,0.0,59,0.0,43
12999,1.0,16,0.0,39,0.0,33
13000,1.0,15,0.0,42,0.0,13
13001,1.0,37,0.0,33,0.0,28
13002,0.0,21,0.0,32,0.0,23
13003,0.0,28,0.0,21,1.0,24
13004,0.0,34,0.0,30,2.0,28
13005,2.0,27,0.0,45,1.0,25
13006,2.0,26,0.0,40,0.0,32
13007,0.0,41,0.0,24,0.0,28
13008,0.0,24,0.0,36,0.0,23
13009,0.0,51,0.0,30,0.0,25
13010,0.0,46,1.0,36,0.0,41
13011,0.0,36,0.0,31,0.0,51
13012,0.0,25,3.0,22,0.0,40
13013,0.0,34,0.0,37,0.0,31
13014,0.0,28,0.0,30,0.0,48
13015,0.0,42,0.0,22,1.0,45
13016,0.0,55,0.0,33,0.0,35
13017,0.0,43,0.0,39,0.0,32
13018,1.0,28,0.0,40,0.0,48
13019,1.0,35,0.0,69,0.0,33
13020,1.0,39,0.0,64,0.0,39
13021,0.0,27,0.0,51,0.0,38
13022,0.0,36,0.0,75,0.0,39
13023,0.0,52,0.0,47,0.0,26
13024,0.0,105,0.0,31,0.0,33
13025,0.0,107,0.0,57,0.0,36
13026,0.0,46,0.0,60,0.0,30
13027,0.0,41,0.0,101,0.0,46
13028,0.0,22,0.0,96,0.0,49
13029,0.0,44,0.0,41,0.0,56
13030,0.0,55,0.0,39,0.0,42
13031,0.0,48,0.0,44,0.0,30
13032,0.0,54,0.0,56,0.0,32
13033,0.0,41,0.0,35,0.0,23
13034,0.0,58,0.0,71,0.0,35
13035,1.0,91,0.0,27,1.0,38
13036,0.0,36,0.0,30,0.0,46
13037,0.0,41,0.0,23,0.0,45
13038,0.0,42,0.0,35,0.0,44
13039,1.0,38,0.0,27,0.0,29
13040,2.0,36,0.0,38,0.0,31
13041,0.0,45,0.0,23,0.0,19
13042,0.0,64,0.0,35,0.0,27
13043,0.0,94,0.0,26,0.0,49
13044,0.0,131,0.0,25,0.0,46
13045,0.0,74,0.0,53,0.0,34
13046,0.0,58,0.0,31,0.0,53
13047,0.0,20,0.0,31,0.0,45
13048,1.0,35,0.0,39,0.0,28
13049,0.0,39,0.0,36,0.0,57
13050,0.0,88,0.0,75,0.0,47
13051,0.0,34,0.0,38,1.0,50
13052,0.0,59,0.0,38,4.0,67
13053,0.0,68,0.0,65,2.0,78
13054,0.0,93,0.0,68,3.0,63
13055,0.0,93,1.0,33,2.0,31
13056,0.0,89,1.0,24,0.0,41
13057,0.0,30,0.0,33,0.0,39
13058,0.0,22,0.0,21,1.0,32
13059,0.0,15,0.0,47,0.0,34
13060,0.0,30,0.0,36,0.0,30
13061,0.0,58,0.0,31,0.0,29
13062,0.0,56,0.0,51,0.0,15
13063,0.0,85,0.0,28,0.0,35
13064,0.0,64,0.0,35,0.0,40
13065,0.0,65,0.0,40,0.0,38
13066,0.0,38,0.0,52,0.0,79
13067,0.0,35,0.0,62,1.0,79
13068,0.0,112,0.0,82,1.0,46
13069,0.0,55,0.0,28,4.0,33
13070,0.0,34,0.0,44,0.0,30
13071,0.0,56,0.0,29,2.0,45
13072,0.0,75,0.0,19,0.0,46
13073,0.0,61,0.0,20,0.0,24
13074,0.0,46,0.0,25,0.0,20
13075,0.0,91,1.0,18,0.0,43
13076,0.0,90,2.0,18,2.0,37
13077,0.0,48,3.0,26,0.0,90
13078,0.0,36,0.0,36,1.0,32
13079,0.0,55,1.0,32,0.0,24
13080,0.0,58,0.0,53,0.0,31
13081,0.0,63,0.0,40,0.0,52
13082,0.0,44,0.0,35,0.0,62
13083,0.0,70,1.0,18,1.0,36
13084,0.0,26,1.0,28,0.0,24
13085,0.0,49,0.0,73,0.0,29
13086,0.0,59,0.0,94,0.0,24
13087,0.0,29,0.0,69,0.0,29
13088,1.0,75,1.0,72,0.0,15
13089,2.0,60,4.0,61,0.0,40
13090,0.0,45,1.0,85,0.0,26
13091,0.0,72,0.0,55,0.0,27
13092,1.0,59,0.0,49,0.0,30
13093,0.0,27,0.0,66,0.0,64
13094,0.0,48,1.0,65,0.0,80
13095,1.0,46,0.0,59,0.0,64
13096,0.0,71,0.0,47,0.0,34
13097,0.0,32,0.0,33,0.0,63
13098,0.0,47,0.0,38,0.0,68
13099,0.0,83,0.0,32,0.0,40
13100,0.0,35,0.0,43,0.0,64
13101,0.0,47,1.0,28,0.0,87
13102,0.0,56,0.0,37,0.0,70
13103,0.0,38,0.0,22,3.0,38
13104,0.0,41,0.0,23,1.0,71
13105,0.0,37,0.0,42,2.0,71
13106,0.0,30,0.0,37,1.0,53
13107,0.0,47,0.0,37,2.0,25
13108,0.0,55,0.0,46,0.0,24
13109,0.0,49,0.0,36,0.0,49
13110,0.0,75,0.0,75,0.0,64
13111,0.0,65,2.0,67,0.0,24
13112,0.0,69,0.0,27,0.0,40
13113,0.0,37,1.0,22,1.0,26
13114,0.0,38,1.0,17,0.0,18
13115,0.0,29,0.0,14,0.0,76
13116,3.0,30,1.0,22,0.0,78
13117,1.0,29,0.0,26,0.0,53
13118,0.0,36,0.0,36,0.0,64
13119,1.0,53,0.0,46,0.0,54
13120,0.0,43,0.0,57,0.0,51
13121,0.0,58,0.0,25,1.0,91
13122,0.0,32,0.0,46,0.0,31
13123,0.0,32,0.0,22,0.0,61
13124,0.0,51,0.0,52,0.0,54
13125,0.0,37,0.0,40,0.0,79
13126,1.0,35,0.0,75,0.0,50
13127,0.0,39,1.0,47,0.0,28
13128,0.0,43,2.0,36,0.0,32
13129,0.0,36,0.0,87,0.0,30
13130,0.0,33,0.0,40,0.0,55
13131,0.0,40,1.0,38,0.0,49
13132,0.0,51,2.0,50,0.0,28
13133,0.0,71,0.0,83,0.0,18
13134,0.0,137,0.0,39,0.0,34
13135,0.0,116,0.0,22,0.0,34
13136,0.0,68,0.0,21,0.0,66
13137,0.0,48,0.0,34,0.0,78
13138,0.0,52,0.0,29,0.0,48
13139,0.0,73,0.0,34,0.0,62
13140,0.0,79,0.0,35,1.0,54
13141,0.0,29,0.0,29,0.0,48
13142,0.0,15,0.0,25,0.0,52
13143,0.0,17,0.0,33,0.0,22
13144,0.0,32,0.0,55,0.0,28
13145,2.0,27,0.0,71,0.0,26
13146,0.0,26,0.0,37,0.0,17
13147,2.0,39,0.0,56,0.0,33
13148,3.0,31,0.0,36,0.0,41
13149,0.0,37,0.0,34,0.0,28
13150,0.0,32,0.0,27,1.0,97
13151,0.0,30,0.0,22,0.0,34
13152,1.0,32,0.0,48,1.0,41
13153,0.0,58,0.0,40,1.0,29
13154,0.0,62,1.0,49,0.0,46
13155,0.0,53,2.0,66,0.0,31
13156,1.0,51,0.0,38,0.0,44
13157,2.0,58,0.0,48,0.0,38
13158,1.0,77,0.0,43,2.0,65
13159,2.0,31,1.0,48,0.0,42
13160,0.0,40,0.0,25,0.0,36
13161,0.0,30,0.0,33,1.0,42
13162,0.0,36,0.0,32,0.0,85
13163,0.0,34,0.0,40,0.0,36
13164,0.0,64,1.0,39,0.0,36
13165,0.0,79,0.0,76,0.0,48
13166,0.0,86,1.0,92,0.0,51
13167,0.0,53,0.0,79,0.0,42
13168,0.0,69,0.0,59,0.0,42
13169,0.0,50,0.0,37,0.0,37
13170,0.0,85,0.0,30,0.0,38
13171,0.0,68,0.0,42,0.0,48
13172,0.0,79,1.0,37,0.0,81
13173,0.0,50,1.0,44,0.0,39
13174,0.0,61,0.0,25,1.0,46
13175,0.0,62,0.0,29,0.0,36
13176,0.0,37,0.0,38,0.0,31
13177,0.0,51,0.0,35,0.0,18
13178,0.0,67,0.0,33,0.0,32
13179,0.0,48,0.0,29,0.0,47
13180,0.0,45,0.0,28,0.0,36
13181,1.0,32,0.0,35,1.0,59
13182,1.0,42,1.0,31,1.0,56
13183,2.0,39,4.0,51,0.0,41
13184,0.0,74,1.0,41,2.0,44
13185,2.0,34,0.0,19,0.0,74
13186,0.0,49,0.0,29,2.0,49
13187,0.0,74,0.0,22,1.0,42
13188,3.0,94,1.0,38,0.0,38
13189,1.0,75,0.0,53,0.0,47
13190,0.0,24,0.0,32,0.0,26
13191,4.0,24,0.0,25,1.0,28
13192,0.0,48,1.0,24,0.0,42
13193,0.0,35,0.0,49,0.0,31
13194,0.0,64,0.0,33,0.0,29
13195,1.0,73,0.0,27,0.0,33
13196,0.0,35,0.0,67,0.0,53
13197,0.0,24,0.0,41,0.0,44
13198,0.0,28,0.0,75,0.0,55
13199,0.0,48,0.0,75,0.0,48
13200,0.0,45,0.0,46,0.0,17
13201,0.0,47,0.0,29,5.0,57
13202,0.0,30,0.0,29,5.0,36
13203,1.0,38,0.0,40,0.0,53
13204,0.0,32,0.0,26,0.0,50
13205,0.0,41,0.0,25,0.0,57
13206,0.0,47,0.0,30,0.0,80
13207,0.0,77,0.0,32,0.0,75
13208,0.0,77,0.0,24,0.0,21
13209,0.0,54,0.0,28,0.0,38
13210,0.0,56,0.0,14,0.0,40
13211,0.0,78,0.0,63,0.0,20
13212,0.0,84,3.0,38,0.0,20
13213,0.0,80,2.0,49,0.0,42
13214,0.0,81,0.0,44,0.0,35
13215,0.0,146,0.0,71,0.0,23
13216,0.0,83,0.0,52,0.0,41
13217,0.0,85,1.0,63,0.0,18
13218,0.0,80,1.0,68,0.0,78
13219,0.0,68,0.0,42,0.0,63
13220,0.0,67,0.0,30,0.0,64
13221,0.0,110,0.0,27,0.0,56
13222,0.0,58,0.0,30,0.0,84
13223,0.0,73,0.0,52,0.0,26
13224,0.0,42,0.0,43,0.0,50
13225,0.0,47,0.0,31,0.0,60
13226,0.0,46,0.0,22,1.0,40
13227,0.0,76,0.0,24,0.0,84
13228,0.0,101,0.0,35,0.0,53
13229,0.0,21,0.0,43,0.0,58
13230,1.0,52,0.0,61,1.0,42
13231,1.0,50,0.0,65,5.0,32
13232,0.0,41,0.0,41,1.0,38
13233,1.0,43,0.0,32,1.0,38
13234,0.0,27,0.0,26,3.0,43
13235,0.0,39,1.0,36,0.0,45
13236,0.0,35,2.0,39,0.0,34
13237,0.0,84,3.0,24,0.0,21
13238,0.0,59,0.0,30,3.0,35
13239,0.0,33,0.0,28,3.0,28
13240,0.0,72,0.0,22,1.0,47
13241,0.0,37,1.0,25,1.0,76
13242,0.0,38,1.0,30,2.0,57
13243,0.0,59,1.0,41,0.0,67
13244,0.0,74,2.0,41,0.0,85
13245,0.0,58,0.0,35,0.0,78
13246,0.0,63,0.0,44,0.0,58
13247,0.0,33,0.0,68,0.0,65
13248,0.0,39,0.0,52,0.0,77
13249,0.0,65,0.0,36,0.0,38
13250,0.0,44,0.0,44,0.0,36
13251,0.0,94,0.0,51,0.0,53
13252,1.0,44,0.0,21,0.0,34
13253,1.0,41,0.0,35,0.0,31
13254,1.0,42,0.0,34,0.0,46
13255,0.0,50,0.0,24,0.0,28
13256,0.0,36,0.0,30,0.0,31
13257,2.0,42,0.0,36,0.0,48
13258,0.0,43,1.0,39,0.0,23
13259,0.0,29,4.0,32,0.0,27
13260,0.0,42,0.0,21,1.0,37
13261,0.0,46,0.0,45,0.0,35
13262,0.0,68,0.0,54,0.0,29
13263,1.0,65,1.0,53,0.0,46
13264,0.0,55,0.0,20,0.0,38
13265,0.0,26,0.0,22,0.0,73
13266,0.0,30,0.0,28,0.0,44
13267,1.0,37,0.0,37,0.0,67
13268,0.0,56,0.0,59,0.0,51
13269,1.0,35,0.0,31,0.0,61
13270,0.0,20,0.0,58,0.0,47
13271,3.0,28,0.0,60,0.0,54
13272,0.0,42,0.0,58,0.0,48
13273,0.0,35,0.0,28,0.0,86
13274,0.0,32,0.0,33,0.0,80
13275,0.0,43,0.0,27,0.0,73
13276,0.0,36,0.0,27,0.0,99
13277,0.0,60,0.0,23,0.0,140
13278,0.0,105,2.0,42,0.0,60
13279,0.0,88,0.0,22,0.0,53
13280,0.0,83,0.0,39,0.0,40
13281,0.0,86,0.0,25,0.0,43
13282,1.0,58,0.0,33,3.0,41
13283,0.0,55,0.0,27,0.0,26
13284,0.0,76,0.0,73,0.0,31
13285,4.0,94,0.0,89,0.0,44
13286,0.0,37,0.0,38,0.0,24
13287,0.0,19,0.0,25,0.0,27
13288,0.0,23,1.0,30,0.0,35
13289,0.0,17,0.0,39,2.0,46
13290,1.0,38,1.0,45,2.0,22
13291,0.0,25,0.0,93,0.0,30
13292,0.0,39,2.0,57,0.0,48
13293,0.0,48,0.0,83,0.0,50
13294,0.0,49,0.0,58,0.0,34
13295,0.0,96,0.0,40,0.0,50
13296,0.0,17,0.0,71,0.0,74
13297,0.0,32,0.0,61,0.0,50
13298,1.0,74,0.0,45,0.0,38
13299,2.0,66,0.0,100,0.0,78
13300,0.0,29,4.0,78,0.0,98
13301,0.0,36,0.0,94,0.0,41
13302,0.0,25,0.0,91,0.0,32
13303,0.0,44,0.0,50,0.0,28
13304,0.0,43,0.0,32,0.0,22
13305,1.0,36,0.0,49,0.0,78
13306,2.0,63,0.0,37,0.0,45
13307,0.0,38,0.0,73,0.0,26
13308,2.0,29,0.0,40,0.0,41
13309,1.0,31,0.0,27,0.0,64
13310,1.0,32,0.0,33,1.0,42
13311,1.0,44,0.0,46,0.0,53
13312,0.0,56,0.0,41,0.0,56
13313,0.0,70,0.0,40,0.0,88
13314,0.0,84,0.0,27,0.0,109
13315,0.0,93,0.0,31,0.0,150
13316,0.0,65,0.0,21,0.0,54
13317,0.0,38,0.0,31,0.0,47
13318,0.0,81,0.0,29,2.0,42
13319,0.0,40,0.0,67,1.0,29
13320,0.0,23,0.0,38,0.0,47
13321,0.0,59,0.0,25,0.0,35
13322,0.0,61,0.0,23,0.0,36
13323,0.0,33,0.0,34,0.0,48
13324,2.0,20,0.0,24,0.0,40
13325,0.0,43,0.0,23,0.0,55
13326,1.0,34,0.0,33,0.0,78
13327,1.0,39,0.0,43,1.0,71
13328,1.0,27,0.0,45,0.0,59
13329,0.0,34,0.0,8,0.0,87
13330,1.0,31,0.0,21,0.0,64
13331,0.0,38,0.0,34,0.0,21
13332,0.0,41,2.0,54,0.0,75
13333,0.0,31,1.0,21,2.0,65
13334,1.0,27,0.0,24,1.0,30
13335,0.0,59,0.0,39,1.0,33
13336,0.0,66,0.0,23,0.0,47
13337,0.0,43,0.0,22,1.0,65
13338,0.0,27,0.0,34,0.0,38
13339,0.0,61,0.0,51,0.0,16
13340,0.0,27,0.0,53,0.0,32
13341,0.0,34,5.0,18,2.0,31
13342,0.0,35,0.0,33,1.0,20
13343,0.0,32,0.0,25,0.0,34
13344,0.0,41,0.0,28,0.0,33
13345,0.0,42,0.0,39,0.0,37
13346,0.0,27,0.0,45,0.0,46
13347,0.0,37,0.0,24,0.0,33
13348,0.0,33,0.0,31,0.0,34
13349,1.0,32,0.0,38,0.0,36
13350,1.0,46,0.0,52,0.0,31
13351,1.0,23,0.0,48,0.0,24
13352,1.0,29,0.0,49,0.0,28
13353,4.0,24,2.0,46,0.0,34
13354,4.0,38,3.0,38,0.0,34
13355,1.0,69,2.0,53,0.0,23
13356,0.0,43,0.0,34,0.0,48
13357,0.0,39,0.0,46,0.0,38
13358,1.0,60,0.0,31,0.0,32
13359,0.0,58,0.0,37,0.0,41
13360,0.0,57,0.0,27,0.0,58
13361,0.0,48,0.0,52,0.0,28
13362,2.0,57,0.0,29,0.0,31
13363,2.0,28,0.0,21,0.0,45
13364,0.0,50,0.0,25,0.0,26
13365,1.0,40,0.0,40,0.0,20
13366,0.0,66,0.0,57,0.0,46
13367,0.0,26,1.0,52,0.0,30
13368,0.0,34,0.0,24,0.0,29
13369,0.0,43,0.0,41,0.0,49
13370,0.0,40,0.0,43,0.0,36
13371,0.0,23,0.0,49,0.0,33
13372,0.0,40,0.0,37,0.0,27
13373,1.0,43,0.0,63,0.0,41
13374,0.0,49,0.0,89,0.0,50
13375,1.0,37,0.0,35,0.0,20
13376,2.0,39,0.0,47,0.0,25
13377,0.0,39,0.0,61,0.0,33
13378,0.0,44,0.0,21,0.0,28
13379,0.0,43,0.0,29,0.0,24
13380,0.0,41,0.0,24,0.0,37
13381,0.0,60,0.0,26,0.0,22
13382,0.0,30,0.0,34,0.0,33
13383,0.0,30,0.0,43,0.0,32
13384,1.0,25,0.0,41,2.0,36
13385,1.0,31,0.0,54,1.0,55
13386,2.0,24,0.0,32,3.0,47
13387,0.0,34,1.0,28,0.0,30
13388,0.0,28,3.0,48,3.0,34
13389,0.0,30,1.0,38,1.0,19
13390,0.0,28,1.0,32,2.0,35
13391,0.0,55,0.0,35,1.0,29
13392,0.0,60,0.0,20,0.0,31
13393,0.0,68,0.0,18,0.0,31
13394,0.0,54,0.0,25,0.0,25
13395,0.0,34,0.0,38,0.0,40
13396,0.0,57,0.0,50,0.0,54
13397,0.0,50,0.0,39,0.0,33
13398,0.0,63,2.0,77,0.0,53
13399,0.0,58,0.0,44,0.0,25
13400,0.0,52,0.0,28,0.0,28
13401,0.0,58,0.0,34,0.0,44
13402,0.0,59,0.0,38,0.0,40
13403,0.0,60,1.0,94,0.0,74
13404,0.0,72,1.0,70,0.0,46
13405,3.0,45,0.0,78,0.0,47
13406,1.0,55,0.0,38,0.0,35
13407,0.0,53,0.0,75,0.0,23
13408,0.0,35,3.0,55,0.0,41
13409,0.0,47,1.0,61,0.0,21
13410,0.0,76,1.0,31,0.0,34
13411,0.0,41,0.0,34,1.0,62
13412,0.0,79,0.0,63,1.0,51
13413,0.0,56,0.0,38,1.0,38
13414,0.0,60,0.0,59,0.0,35
13415,0.0,79,0.0,43,0.0,41
13416,0.0,65,0.0,30,1.0,34
13417,0.0,38,0.0,44,0.0,36
13418,0.0,71,0.0,47,1.0,58
13419,0.0,98,0.0,36,0.0,25
13420,0.0,120,1.0,65,0.0,18
13421,0.0,84,1.0,53,0.0,26
13422,0.0,113,1.0,53,0.0,34
13423,0.0,106,0.0,85,0.0,30
13424,0.0,47,0.0,69,1.0,46
13425,0.0,57,0.0,74,0.0,38
13426,3.0,34,0.0,82,1.0,54
13427,1.0,64,0.0,52,2.0,60
13428,0.0,46,0.0,77,0.0,29
13429,1.0,67,0.0,56,0.0,35
13430,0.0,82,0.0,47,0.0,34
