,e24-HeLa-GFP-SNAP_c07_run36_T1P1R2_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R3_uncorrupted_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c04_run33_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c02_run30_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R1_CH1_BIN1.0
7779,14358.0,14200.0,21325.0,15149.0,14410
7780,14860.0,14031.0,21604.0,15276.0,14121
7781,14495.0,14290.0,21426.0,14787.0,14243
7782,14695.0,14064.0,21987.0,15067.0,14202
7783,14336.0,14172.0,21583.0,14897.0,14196
7784,14425.0,14101.0,21925.0,14876.0,14463
7785,14412.0,14182.0,21612.0,15110.0,14187
7786,14404.0,14329.0,21715.0,15331.0,14508
7787,13998.0,14469.0,21716.0,15073.0,14305
7788,14481.0,14538.0,21907.0,15365.0,14077
7789,14734.0,14190.0,21460.0,15182.0,14076
7790,14715.0,14428.0,21412.0,14820.0,14283
7791,14427.0,14084.0,21538.0,14942.0,14193
7792,14310.0,14157.0,21811.0,15271.0,14590
7793,14422.0,14267.0,22058.0,15383.0,14423
7794,14517.0,13939.0,21625.0,15367.0,14064
7795,14556.0,14247.0,21799.0,15317.0,14339
7796,14357.0,14095.0,21949.0,14946.0,14106
7797,14249.0,14487.0,22047.0,15093.0,14360
7798,14288.0,14388.0,21664.0,15108.0,14290
7799,14447.0,14536.0,21786.0,15196.0,14160
7800,14688.0,14616.0,21687.0,15022.0,14097
7801,14436.0,14347.0,21501.0,14919.0,14230
7802,14302.0,14311.0,21556.0,14950.0,14012
7803,14504.0,14385.0,21809.0,14810.0,14485
7804,14675.0,14431.0,21536.0,15091.0,14293
7805,14497.0,14496.0,21866.0,14911.0,14230
7806,14394.0,14400.0,21568.0,14945.0,14279
7807,14585.0,14719.0,21561.0,15051.0,14424
7808,14602.0,14399.0,21525.0,14995.0,14713
7809,14641.0,14598.0,21428.0,14821.0,14510
7810,14447.0,14675.0,21591.0,15026.0,14493
7811,14442.0,14523.0,21254.0,15016.0,14441
7812,14592.0,14527.0,21489.0,14775.0,14729
7813,14691.0,14365.0,21428.0,14744.0,14570
7814,14414.0,14577.0,21474.0,14923.0,14723
7815,14492.0,14491.0,21402.0,14786.0,14691
7816,14620.0,14511.0,21754.0,14989.0,14714
7817,14809.0,14362.0,22215.0,15314.0,14343
7818,14590.0,14223.0,22122.0,15177.0,14487
7819,14624.0,14293.0,22064.0,14977.0,14476
7820,14364.0,14562.0,22156.0,15024.0,14243
7821,14609.0,14252.0,22059.0,15003.0,14055
7822,14221.0,14501.0,21761.0,15407.0,14297
7823,14389.0,14498.0,21899.0,15169.0,14845
7824,14313.0,14790.0,22006.0,15285.0,14373
7825,14082.0,14516.0,21683.0,15167.0,14429
7826,14406.0,14746.0,21545.0,15163.0,14219
7827,14342.0,14495.0,21896.0,15380.0,14477
7828,14534.0,14672.0,21859.0,15186.0,14478
7829,14485.0,14216.0,21579.0,15379.0,14674
7830,14464.0,14294.0,21802.0,15204.0,14729
7831,14378.0,14267.0,21658.0,15155.0,14751
7832,14483.0,14389.0,21625.0,15316.0,14308
7833,14658.0,14140.0,21777.0,15241.0,14430
7834,14687.0,14567.0,21537.0,15405.0,14700
7835,14438.0,14512.0,21340.0,15219.0,14517
7836,14502.0,14286.0,21672.0,15171.0,14449
7837,14609.0,13808.0,21960.0,14878.0,14408
7838,14678.0,14001.0,22118.0,15125.0,14260
7839,14570.0,14241.0,21758.0,15123.0,14453
7840,14805.0,14203.0,21862.0,14748.0,14394
7841,14428.0,14356.0,21572.0,15281.0,14455
7842,14815.0,14342.0,21700.0,15180.0,14378
7843,14651.0,14475.0,21689.0,14973.0,14664
7844,14439.0,14516.0,21924.0,15196.0,14835
7845,14371.0,14026.0,22037.0,14782.0,14272
7846,14690.0,14157.0,21956.0,14910.0,14478
7847,14412.0,14184.0,21698.0,14868.0,14585
7848,14647.0,14069.0,21818.0,14735.0,14096
7849,14486.0,13938.0,21997.0,14725.0,14294
7850,14456.0,14004.0,21957.0,15135.0,14298
7851,14648.0,14271.0,21938.0,14964.0,14487
7852,14529.0,14053.0,21601.0,15082.0,14757
7853,14562.0,14119.0,21612.0,15338.0,14524
7854,14304.0,14345.0,22001.0,15131.0,14787
7855,14764.0,14330.0,22026.0,15054.0,14510
7856,14609.0,14284.0,21528.0,15233.0,14527
7857,14373.0,14371.0,21683.0,15357.0,14424
7858,14258.0,14623.0,21381.0,15085.0,14503
7859,14301.0,14261.0,21563.0,15065.0,14128
7860,14199.0,14391.0,21756.0,15049.0,14384
7861,14317.0,14213.0,21724.0,14933.0,14352
7862,14767.0,14288.0,21905.0,14818.0,14392
7863,14557.0,14578.0,21512.0,15023.0,14265
7864,14473.0,14322.0,21639.0,15077.0,14204
7865,14391.0,14193.0,21692.0,15109.0,14340
7866,14468.0,14180.0,21992.0,14985.0,14305
7867,14258.0,14435.0,21611.0,14997.0,14482
7868,14268.0,14333.0,21415.0,15196.0,14273
7869,14427.0,14377.0,21439.0,15047.0,14451
7870,14517.0,14165.0,21527.0,15024.0,14443
7871,14224.0,14228.0,21624.0,15225.0,14250
7872,14189.0,14025.0,21542.0,14965.0,14361
7873,14210.0,14236.0,21742.0,14980.0,14346
7874,14375.0,14174.0,21729.0,14880.0,14740
7875,14339.0,14361.0,21334.0,15030.0,14462
7876,14368.0,14672.0,21594.0,15094.0,14678
7877,14644.0,14487.0,21497.0,14907.0,14617
7878,14393.0,14486.0,21389.0,14972.0,14255
7879,14315.0,14657.0,21440.0,14986.0,14507
7880,14478.0,14616.0,21394.0,15037.0,14688
7881,14698.0,14325.0,21505.0,15066.0,14537
7882,14486.0,14402.0,21561.0,14801.0,14319
7883,14447.0,14311.0,21567.0,14999.0,14337
7884,14836.0,14395.0,21221.0,14834.0,14379
7885,14554.0,14419.0,21438.0,14900.0,14624
7886,14287.0,13972.0,21968.0,14903.0,14490
7887,14322.0,13952.0,21627.0,14989.0,14403
7888,14334.0,13969.0,21730.0,14995.0,14509
7889,14283.0,13925.0,21657.0,14712.0,14410
7890,14575.0,13831.0,21515.0,14577.0,14578
7891,14600.0,14072.0,21625.0,14879.0,14208
7892,14342.0,14074.0,21515.0,14915.0,14474
7893,14413.0,14234.0,21812.0,14636.0,14151
7894,14431.0,14365.0,21707.0,15035.0,14194
7895,14530.0,14353.0,21194.0,15076.0,14342
7896,14191.0,14262.0,21562.0,14998.0,14530
7897,14303.0,14321.0,21695.0,14925.0,14041
7898,14219.0,14250.0,22043.0,15065.0,14341
7899,14323.0,14308.0,21610.0,14979.0,14305
7900,14394.0,14232.0,21859.0,15125.0,14222
7901,14278.0,14212.0,21869.0,15229.0,14185
7902,14244.0,14425.0,21892.0,15336.0,14357
7903,14255.0,14110.0,21812.0,14843.0,14381
7904,14353.0,14389.0,21233.0,14885.0,14550
7905,14746.0,14361.0,21903.0,15027.0,14415
7906,14276.0,14595.0,21383.0,14809.0,14053
7907,14346.0,14473.0,21727.0,14945.0,14337
7908,14493.0,14588.0,21417.0,15051.0,14248
7909,14364.0,14405.0,21627.0,14880.0,14655
7910,14542.0,14397.0,21390.0,14911.0,14267
7911,14355.0,14470.0,21444.0,15060.0,14593
7912,14497.0,14204.0,21202.0,15131.0,14414
7913,14669.0,13863.0,21400.0,15026.0,14562
7914,14791.0,14166.0,21294.0,15380.0,14758
7915,14685.0,13928.0,21645.0,15169.0,14967
7916,14496.0,14172.0,21576.0,15130.0,14572
7917,14922.0,14408.0,21484.0,15083.0,14684
7918,14779.0,14205.0,21656.0,14881.0,14545
7919,14638.0,14199.0,21812.0,14860.0,14462
7920,14677.0,14079.0,21602.0,15052.0,14598
7921,14761.0,14337.0,21867.0,15168.0,14424
7922,14707.0,14188.0,21611.0,14994.0,14447
7923,14651.0,14317.0,21673.0,15327.0,14399
7924,14546.0,14141.0,21600.0,15085.0,14351
7925,14571.0,14162.0,21596.0,15218.0,14325
7926,14429.0,14331.0,21455.0,15395.0,14202
7927,14360.0,14314.0,21548.0,15481.0,14580
7928,14364.0,14198.0,22032.0,15209.0,14510
7929,14773.0,14214.0,21760.0,15003.0,14462
7930,14485.0,14054.0,21901.0,14714.0,14680
7931,14404.0,14078.0,21597.0,15374.0,14168
7932,14436.0,14060.0,21635.0,15284.0,14413
7933,14443.0,13660.0,21927.0,14943.0,14350
7934,14503.0,14102.0,21901.0,15012.0,14421
7935,14589.0,14038.0,22054.0,15111.0,14810
7936,14416.0,14020.0,21869.0,15191.0,14432
7937,14735.0,14125.0,21922.0,15207.0,14505
7938,14383.0,14034.0,21615.0,15355.0,14692
7939,14456.0,14150.0,21917.0,15289.0,14335
7940,14240.0,13898.0,22016.0,15085.0,14658
7941,14468.0,14162.0,21714.0,15165.0,14575
7942,14589.0,13949.0,21341.0,15125.0,14367
7943,14533.0,13798.0,21832.0,15077.0,14376
7944,14632.0,14238.0,21879.0,15131.0,14380
7945,14461.0,14292.0,21624.0,15320.0,14566
7946,14674.0,14184.0,21553.0,15050.0,14276
7947,14441.0,14374.0,21630.0,14840.0,13823
7948,14558.0,14491.0,21735.0,15014.0,14405
7949,14393.0,14320.0,21463.0,15053.0,14628
7950,14284.0,14179.0,21412.0,15007.0,14741
7951,14332.0,14086.0,21796.0,14952.0,14128
7952,14430.0,14254.0,21962.0,15211.0,14072
7953,14208.0,14439.0,21583.0,15032.0,13971
7954,14212.0,14438.0,21550.0,14852.0,14352
7955,14452.0,14295.0,21618.0,14985.0,14305
7956,14306.0,14512.0,21719.0,15103.0,14113
7957,14059.0,14199.0,21526.0,15090.0,14270
7958,14121.0,14404.0,21691.0,15290.0,14319
7959,14185.0,14680.0,21910.0,15337.0,14586
7960,14602.0,14351.0,21925.0,15452.0,14544
7961,14700.0,14152.0,21664.0,15396.0,14943
7962,14213.0,14367.0,21574.0,15080.0,14513
7963,14215.0,14340.0,21579.0,15284.0,14598
7964,14343.0,13923.0,21582.0,15284.0,14758
7965,14661.0,14077.0,21571.0,15332.0,14536
7966,14228.0,14199.0,21642.0,15158.0,14658
7967,14633.0,14136.0,21684.0,15022.0,14193
7968,14697.0,14015.0,21586.0,15153.0,14518
7969,14417.0,14281.0,21564.0,14840.0,14439
7970,14400.0,14237.0,21534.0,14985.0,14875
7971,14259.0,14308.0,21870.0,14888.0,14646
7972,14715.0,14496.0,21849.0,15134.0,14595
7973,14048.0,14226.0,21890.0,15400.0,14522
7974,14318.0,14433.0,21579.0,15191.0,14521
7975,14507.0,14371.0,21557.0,15110.0,14440
7976,14517.0,14471.0,21749.0,15029.0,14571
7977,14402.0,14407.0,21659.0,15186.0,14631
7978,14224.0,14371.0,21534.0,14999.0,14419
7979,14404.0,14607.0,21468.0,15366.0,14550
7980,14338.0,14465.0,21802.0,15070.0,14463
7981,14358.0,14217.0,21681.0,15072.0,14282
7982,14453.0,14201.0,21373.0,15260.0,14227
7983,14123.0,13971.0,21452.0,15225.0,14276
7984,14411.0,14310.0,21496.0,15350.0,14199
7985,14452.0,14657.0,21537.0,15296.0,14143
7986,14412.0,14528.0,21758.0,15036.0,14569
7987,14305.0,14474.0,21779.0,15437.0,14379
7988,14265.0,14341.0,21562.0,15020.0,14266
7989,14527.0,14303.0,22107.0,15149.0,14454
7990,14579.0,14357.0,21615.0,15100.0,14212
7991,14505.0,14192.0,21920.0,15292.0,14395
7992,14274.0,14240.0,21705.0,14877.0,14395
7993,14583.0,14467.0,21606.0,15173.0,14735
7994,14384.0,14215.0,21805.0,15266.0,14692
7995,14186.0,14149.0,21653.0,15025.0,14784
7996,14484.0,14333.0,21399.0,14830.0,14708
7997,14354.0,14593.0,21675.0,15092.0,14492
7998,14444.0,14110.0,21758.0,14986.0,14730
7999,14666.0,14119.0,21684.0,15224.0,14526
8000,14313.0,13867.0,21894.0,15187.0,14580
8001,14563.0,14221.0,21654.0,15328.0,14815
8002,14299.0,13852.0,21688.0,14962.0,14929
8003,14489.0,14097.0,21771.0,15111.0,14746
8004,14735.0,14040.0,21527.0,14953.0,14777
8005,14421.0,14066.0,21920.0,15166.0,14522
8006,14536.0,14374.0,21352.0,15090.0,14524
8007,14331.0,14070.0,21578.0,14933.0,14426
8008,14530.0,14340.0,21589.0,15087.0,14541
8009,14200.0,14104.0,21681.0,15096.0,14511
8010,14501.0,14272.0,21480.0,14960.0,14524
8011,14231.0,14366.0,21664.0,15142.0,14596
8012,14441.0,14505.0,21490.0,14901.0,14643
8013,14493.0,14133.0,21510.0,15209.0,14674
8014,14522.0,14208.0,21631.0,14893.0,14711
8015,14681.0,14289.0,21471.0,14933.0,14639
8016,14625.0,14207.0,21704.0,14909.0,14723
8017,14572.0,14340.0,21582.0,14910.0,14632
8018,14303.0,14261.0,21606.0,14893.0,14623
8019,14145.0,14249.0,21633.0,15020.0,14418
8020,14300.0,14075.0,21681.0,14732.0,14605
8021,14512.0,14107.0,21557.0,14929.0,14590
8022,14488.0,14306.0,21248.0,15092.0,14383
8023,14780.0,14373.0,21470.0,15202.0,14493
8024,14774.0,14331.0,21001.0,14937.0,14658
8025,14757.0,14412.0,21518.0,14999.0,14485
8026,14744.0,14200.0,21585.0,15248.0,14373
8027,14271.0,14216.0,21425.0,15047.0,14751
8028,14156.0,14277.0,21526.0,15136.0,14557
8029,14542.0,14079.0,21545.0,15167.0,14570
8030,14604.0,14194.0,21876.0,15258.0,14647
8031,14775.0,14325.0,21788.0,15063.0,14446
8032,14781.0,14296.0,21750.0,15444.0,14261
8033,14730.0,14256.0,21470.0,15435.0,14121
8034,14364.0,14333.0,21709.0,15288.0,14345
8035,14361.0,14165.0,21902.0,15294.0,14328
8036,14457.0,14150.0,21504.0,15170.0,14539
8037,14512.0,14311.0,21415.0,14974.0,14376
8038,14767.0,14604.0,21605.0,15300.0,14335
8039,14703.0,14310.0,21447.0,15281.0,14767
8040,14481.0,14372.0,21374.0,14956.0,14791
8041,14617.0,14333.0,21455.0,15086.0,14457
8042,14695.0,14499.0,21705.0,15387.0,14645
8043,14295.0,14407.0,21440.0,15188.0,14204
8044,14513.0,14605.0,21133.0,14883.0,14490
8045,14562.0,14594.0,21556.0,15110.0,14929
8046,14478.0,14390.0,21367.0,15145.0,14792
8047,14348.0,14570.0,21740.0,15047.0,14668
8048,14312.0,14248.0,21564.0,15256.0,14380
8049,14396.0,14061.0,21758.0,15098.0,14484
8050,14324.0,14181.0,21526.0,15201.0,14587
8051,14429.0,14084.0,21453.0,15204.0,14675
8052,14403.0,14280.0,21428.0,14990.0,14581
8053,14488.0,14189.0,21114.0,15078.0,14515
8054,14370.0,14025.0,21260.0,14987.0,14582
8055,14105.0,14336.0,21460.0,14927.0,14360
8056,14365.0,14220.0,21390.0,15144.0,14366
8057,14307.0,13838.0,21510.0,15083.0,14347
8058,14351.0,14093.0,21446.0,14875.0,14546
8059,14333.0,14154.0,21655.0,14977.0,14581
8060,14458.0,13996.0,21277.0,14914.0,14481
8061,14430.0,14492.0,21617.0,15079.0,14460
8062,14296.0,14295.0,21664.0,15019.0,14278
8063,14552.0,13997.0,21374.0,15184.0,14165
8064,14389.0,14035.0,21462.0,15103.0,14322
8065,14606.0,13887.0,21434.0,15232.0,14213
8066,14369.0,14335.0,21367.0,15037.0,14270
8067,14613.0,14081.0,21617.0,15248.0,14073
8068,14435.0,14397.0,21531.0,14910.0,14449
8069,14650.0,14398.0,21854.0,15090.0,14467
8070,14491.0,14419.0,21742.0,15295.0,14407
8071,14743.0,14363.0,21738.0,15314.0,14445
8072,14266.0,14496.0,21855.0,15076.0,14272
8073,14580.0,14366.0,21521.0,15083.0,14360
8074,14344.0,14096.0,21571.0,15137.0,14362
8075,14562.0,14559.0,21331.0,15242.0,14220
8076,14337.0,14297.0,21630.0,15102.0,14516
8077,14204.0,14132.0,21502.0,15022.0,14257
8078,14520.0,14428.0,21205.0,15090.0,14169
8079,14554.0,14348.0,21808.0,15003.0,14308
8080,14220.0,14341.0,21532.0,14935.0,14532
8081,14479.0,14200.0,21631.0,15232.0,14787
8082,14196.0,14594.0,21825.0,15340.0,14476
8083,14412.0,14351.0,22007.0,15359.0,14338
8084,14484.0,14423.0,21384.0,15203.0,14290
8085,14546.0,14405.0,21579.0,15319.0,14122
8086,14638.0,14463.0,21761.0,15262.0,14298
8087,14458.0,14546.0,21690.0,15053.0,14349
8088,14210.0,14307.0,22207.0,15481.0,14388
8089,14604.0,14249.0,21687.0,15514.0,14438
8090,14475.0,14322.0,21807.0,15542.0,14591
8091,14620.0,14345.0,21551.0,15270.0,14622
8092,14575.0,14195.0,21454.0,15357.0,14296
8093,14358.0,14311.0,21657.0,15555.0,14412
8094,14754.0,14155.0,21609.0,14911.0,14337
8095,14552.0,14453.0,21792.0,15022.0,14325
8096,14483.0,14352.0,21739.0,15114.0,14432
8097,14294.0,14082.0,21913.0,15193.0,14407
8098,14162.0,14240.0,21483.0,15246.0,14356
8099,14406.0,14287.0,21561.0,15219.0,14098
8100,14364.0,14311.0,21381.0,15356.0,14424
8101,14347.0,14348.0,21999.0,15172.0,14334
8102,14413.0,13979.0,22099.0,15479.0,14311
8103,14726.0,14243.0,21960.0,14895.0,14511
8104,14532.0,14192.0,21786.0,15254.0,14369
8105,14465.0,14141.0,21993.0,15404.0,14397
8106,14389.0,13990.0,21788.0,15465.0,14363
8107,14331.0,14123.0,21484.0,15151.0,14673
8108,14396.0,14281.0,21880.0,15290.0,14256
8109,14577.0,14171.0,21747.0,15054.0,14609
8110,14738.0,14281.0,21793.0,14958.0,14651
8111,14512.0,14176.0,21915.0,15349.0,14455
8112,14605.0,14320.0,21734.0,15377.0,14464
8113,14736.0,14025.0,21801.0,15302.0,14426
8114,14534.0,14356.0,21341.0,15285.0,14514
8115,14508.0,14481.0,21548.0,15205.0,14662
8116,14345.0,14250.0,21842.0,15392.0,14582
8117,14809.0,14230.0,21548.0,15373.0,14938
8118,14734.0,14231.0,21889.0,15391.0,14563
8119,14647.0,14316.0,21792.0,15298.0,14456
8120,14602.0,14601.0,21799.0,15332.0,14337
8121,14486.0,14531.0,21736.0,15322.0,14175
8122,14517.0,14266.0,21454.0,15134.0,14504
8123,14701.0,14252.0,21754.0,15299.0,14525
8124,14347.0,14371.0,21675.0,15068.0,14332
8125,14469.0,14353.0,21761.0,15273.0,14381
8126,14636.0,14285.0,21578.0,15149.0,14699
8127,14329.0,14243.0,21476.0,14915.0,14642
8128,14558.0,14358.0,21944.0,14872.0,14476
8129,14701.0,14123.0,21587.0,15183.0,14706
8130,14706.0,14238.0,21047.0,14887.0,14758
8131,14716.0,14251.0,21401.0,15027.0,14270
8132,14531.0,14357.0,21465.0,15213.0,14149
8133,14508.0,14306.0,21312.0,15258.0,14321
8134,14493.0,13898.0,21518.0,15382.0,14211
8135,14291.0,14280.0,21485.0,15211.0,14105
8136,14520.0,14167.0,21869.0,15152.0,14224
8137,14563.0,14101.0,21655.0,15065.0,14287
8138,14817.0,14297.0,21515.0,14970.0,14216
8139,14323.0,14302.0,21724.0,15162.0,14400
8140,14526.0,13615.0,21816.0,15382.0,14320
8141,14480.0,14206.0,21809.0,15266.0,14330
8142,14612.0,14255.0,21765.0,15471.0,14332
8143,14572.0,14225.0,21837.0,15319.0,14664
8144,14389.0,14062.0,21660.0,15333.0,14511
8145,14215.0,13871.0,21697.0,15017.0,14411
8146,14489.0,14166.0,22088.0,15108.0,14324
8147,14167.0,13866.0,21991.0,14806.0,14474
8148,14151.0,14313.0,21490.0,15090.0,14429
8149,14354.0,14331.0,21179.0,15346.0,14709
8150,14314.0,14326.0,21728.0,15245.0,14339
8151,14174.0,13908.0,21420.0,15152.0,14323
8152,14413.0,14100.0,21597.0,15039.0,14699
8153,14481.0,14009.0,21408.0,15060.0,14496
8154,14217.0,13957.0,21402.0,15001.0,14176
8155,14670.0,13713.0,21723.0,15121.0,14343
8156,14410.0,13924.0,21466.0,14951.0,14319
8157,14237.0,14202.0,21797.0,14843.0,14699
8158,14744.0,14269.0,21633.0,14838.0,14673
8159,14742.0,14390.0,21610.0,15096.0,14353
8160,14337.0,14392.0,21947.0,14728.0,14663
8161,14824.0,14444.0,22033.0,14891.0,14432
8162,14571.0,14137.0,21849.0,15141.0,14330
8163,14743.0,14351.0,21838.0,15083.0,14021
8164,14476.0,14439.0,21647.0,15172.0,14271
8165,14753.0,14291.0,21550.0,15265.0,14228
8166,14525.0,14193.0,21791.0,15174.0,14285
8167,14588.0,14272.0,21924.0,15710.0,14506
8168,14206.0,14069.0,21865.0,15260.0,14863
8169,14036.0,14210.0,21635.0,15517.0,14661
8170,14355.0,14046.0,21277.0,15268.0,14661
8171,14707.0,14279.0,21714.0,15243.0,14534
8172,14762.0,14343.0,21692.0,15350.0,14623
8173,14547.0,14200.0,21811.0,15128.0,14359
8174,14866.0,14357.0,21392.0,15345.0,14567
8175,14616.0,14228.0,21677.0,15202.0,14564
8176,14610.0,14197.0,21339.0,14853.0,14181
8177,14717.0,14202.0,21775.0,14949.0,14628
8178,14435.0,13903.0,21577.0,15179.0,14610
8179,14334.0,14214.0,21418.0,14915.0,14949
8180,14514.0,14181.0,21806.0,15136.0,14704
8181,14367.0,14132.0,21947.0,15247.0,14537
8182,14419.0,14191.0,21638.0,14957.0,14536
8183,14369.0,14223.0,21667.0,14942.0,14417
8184,14451.0,14033.0,21769.0,14959.0,14367
8185,14365.0,14278.0,22056.0,15247.0,14510
8186,14510.0,14460.0,21517.0,15286.0,14409
8187,14370.0,14613.0,21700.0,15136.0,14473
8188,14490.0,14445.0,21403.0,14998.0,14442
8189,14714.0,14240.0,21790.0,15253.0,14383
8190,14610.0,14306.0,21821.0,15025.0,14392
8191,14557.0,14331.0,21689.0,15169.0,14603
8192,14508.0,14395.0,21660.0,14899.0,14752
8193,14496.0,14376.0,21912.0,15477.0,14677
8194,14692.0,14435.0,22055.0,15516.0,14484
8195,14252.0,14039.0,21804.0,15269.0,14791
8196,14538.0,14275.0,21659.0,15453.0,14579
8197,14689.0,14089.0,21500.0,15380.0,14374
8198,14484.0,14526.0,21599.0,15292.0,14581
8199,14262.0,14336.0,21405.0,15426.0,14311
8200,14554.0,14116.0,21391.0,15240.0,14598
8201,14379.0,13907.0,21687.0,15213.0,14448
8202,14404.0,14422.0,21414.0,15067.0,14368
8203,14418.0,14360.0,21255.0,14928.0,14407
8204,14450.0,14311.0,21499.0,14990.0,14385
8205,14501.0,14064.0,21492.0,14945.0,14562
8206,14366.0,14020.0,21772.0,15448.0,14363
8207,14366.0,13957.0,21973.0,15251.0,14593
8208,14532.0,13939.0,21699.0,15136.0,14376
8209,14427.0,13942.0,21699.0,15222.0,14526
8210,14469.0,14107.0,21309.0,15127.0,14653
8211,14297.0,14117.0,21369.0,15107.0,14651
8212,14635.0,14425.0,21395.0,14925.0,14269
8213,14340.0,14330.0,21487.0,15086.0,14436
8214,14521.0,14503.0,21483.0,15281.0,14673
8215,14392.0,14456.0,21552.0,15494.0,14299
8216,14790.0,14351.0,21482.0,15236.0,14516
8217,14279.0,14166.0,21883.0,15102.0,14248
8218,14550.0,14167.0,21936.0,15237.0,14495
8219,14357.0,14360.0,22358.0,15135.0,14349
8220,14370.0,14235.0,21828.0,15430.0,14393
8221,14441.0,14141.0,21721.0,14982.0,14627
8222,14188.0,14541.0,21863.0,15100.0,14497
8223,14214.0,14606.0,21812.0,14924.0,14595
8224,14296.0,14329.0,21517.0,14992.0,14261
8225,14602.0,14266.0,21524.0,15317.0,14239
8226,14317.0,14507.0,21807.0,15152.0,14239
8227,14370.0,14167.0,21510.0,15084.0,14252
8228,14051.0,14209.0,21661.0,15289.0,14275
8229,14300.0,14328.0,21682.0,15274.0,14375
8230,14008.0,14154.0,21237.0,15150.0,14307
8231,14334.0,14143.0,21881.0,15430.0,14229
8232,14340.0,14388.0,21382.0,15099.0,14431
8233,14541.0,14206.0,21409.0,14942.0,14454
8234,14681.0,14243.0,22045.0,15307.0,14213
8235,14362.0,14220.0,21921.0,15435.0,14411
8236,14362.0,14471.0,21913.0,15429.0,14518
8237,14431.0,14489.0,21853.0,15087.0,14298
8238,14338.0,14069.0,21662.0,15065.0,14509
8239,14371.0,14059.0,21806.0,15272.0,14466
8240,14388.0,14089.0,21730.0,15161.0,14584
8241,14557.0,14088.0,21774.0,15170.0,14463
8242,14706.0,14522.0,21733.0,15297.0,14382
8243,14539.0,14089.0,22058.0,15068.0,14285
8244,14486.0,14163.0,21816.0,15132.0,14356
8245,14563.0,14051.0,22016.0,15217.0,14439
8246,14632.0,14355.0,21756.0,14934.0,14324
8247,14533.0,13854.0,21835.0,15146.0,14470
8248,14580.0,14366.0,22324.0,15322.0,14168
8249,14546.0,14210.0,21669.0,14946.0,14416
8250,14412.0,14237.0,21908.0,15067.0,14417
8251,14619.0,14512.0,21697.0,15090.0,14539
8252,14505.0,14399.0,21834.0,14964.0,14565
8253,14447.0,14222.0,21828.0,14926.0,14305
8254,14461.0,14319.0,21617.0,14850.0,14466
8255,14438.0,14423.0,21237.0,14984.0,14453
8256,14740.0,14251.0,21412.0,14823.0,14624
8257,14605.0,14451.0,21791.0,14963.0,14219
8258,14469.0,13952.0,21643.0,14897.0,14302
8259,14238.0,14047.0,21696.0,15026.0,14587
8260,14093.0,14252.0,21691.0,15155.0,14459
8261,14102.0,13844.0,21378.0,14854.0,14774
8262,14232.0,14077.0,21668.0,15302.0,14502
8263,14550.0,14283.0,21655.0,15230.0,14373
8264,14399.0,14341.0,21693.0,15119.0,14628
8265,14377.0,13964.0,21720.0,15281.0,14505
8266,14578.0,14402.0,21824.0,14988.0,14544
8267,14796.0,14661.0,21510.0,14850.0,14433
8268,14852.0,14332.0,21803.0,14897.0,14680
8269,14897.0,14214.0,21754.0,14865.0,14525
8270,14750.0,14176.0,21524.0,14981.0,14486
8271,14222.0,14446.0,21730.0,14724.0,14597
8272,14342.0,13994.0,21754.0,15034.0,14573
8273,14394.0,14356.0,22102.0,14933.0,14485
8274,14561.0,14441.0,21752.0,15180.0,14479
8275,14735.0,14539.0,21891.0,14976.0,14592
8276,14536.0,14477.0,21655.0,15145.0,14507
8277,14322.0,14218.0,21993.0,15072.0,14362
8278,14549.0,14019.0,21972.0,15105.0,14481
8279,14442.0,14325.0,22024.0,14789.0,14611
8280,14533.0,14235.0,21763.0,14966.0,14469
8281,14625.0,14225.0,21786.0,15020.0,14513
8282,14666.0,14415.0,21676.0,14879.0,14310
8283,14207.0,14122.0,21358.0,14991.0,14687
8284,14346.0,14311.0,21210.0,14903.0,14717
8285,14304.0,14228.0,21862.0,15099.0,14545
8286,14602.0,14135.0,21336.0,14940.0,14501
8287,14530.0,14268.0,21643.0,15143.0,14620
8288,14799.0,14260.0,21793.0,14701.0,14416
8289,14362.0,14064.0,21740.0,14799.0,14428
8290,14198.0,14066.0,21674.0,15061.0,14622
8291,14285.0,13531.0,21545.0,15006.0,14520
8292,14349.0,13785.0,21448.0,14807.0,14562
8293,14386.0,14025.0,21911.0,15086.0,14624
8294,14216.0,14180.0,21647.0,15432.0,14596
8295,14274.0,14339.0,21587.0,15178.0,14667
