,name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz),fit_with,correlator,artifact,correction,correlator-fit_with
754,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488136_T1630s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.098897473469831,,0.0839629849783404,,11.910010110502446,29.171756760525724,1,,0.0554987207231119,,5,,1.0,,74.8302637044263,4.643218961342117,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
755,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488119_T1418s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0934471439620456,,0.0770517138618953,,12.978296651419887,27.03795133533548,1,,0.043866927384611,,5,,1.0,,75.06240073858777,4.675098382233611,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
756,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488138_T1646s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1031968136325426,,0.0824176673205379,,12.133320834121765,28.880964724845423,1,,0.0551635727095911,,5,,1.0,,75.6795968068802,4.630568297585092,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
757,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488141_T1689s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1130819532126312,,0.0880051383092441,,11.362972881038688,30.59548738307563,1,,0.0653488027117385,,5,,1.0,,72.44553896778912,4.79909587892586,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
758,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488146_T1742s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0974205741413544,,0.0773873015724505,,12.922016657523494,27.0642556537468,1,,0.04485224728345,,5,,1.0,,75.82708926329246,4.612365602319668,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
759,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488155_T1859s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1452558612606918,,0.0852816646071987,,11.725849918689187,29.70089473531236,1,,0.0547859267964554,,5,,1.0,,72.57336005238461,4.799084083471031,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
760,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488158_T1884s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.156056497833735,,0.0863933152577474,,11.57496962602466,30.1302110853873,1,,0.0561225844958672,,5,,1.0,,72.75453209341723,4.793841916283987,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
761,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488164_T1956s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1103959693478478,,0.088046244196637,,11.357667883784597,30.555728910327502,1,,0.0709153998796126,,5,,1.0,,75.40278086859706,4.602737174312124,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
762,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488165_T1979s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.098631048695152,,0.0842814452815775,,11.865007732829923,29.34465742742535,1,,0.0559129585416976,,5,,1.0,,72.15984337896505,4.825287712647411,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
763,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488174_T2075s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.099713495443387,,0.0816794408712196,,12.24298292610322,28.285422847086284,1,,0.051718686148284,,5,,1.0,,74.93392801544026,4.621608429882542,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
764,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488176_T2099s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1303570328595428,,0.0896997285507175,,11.148305754733537,31.008339099044917,1,,0.0631548698934622,,5,,1.0,,74.16566740686606,4.661290747376008,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
765,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488179_T2135s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.163448809862213,,0.087421073613655,,11.43888948812683,30.285415041159617,1,,0.0540598039256166,,5,,1.0,,73.71622203580337,4.699764004421018,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
766,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488183_T2183s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1059317191128551,,0.0829702866196523,,12.05250747878144,28.683753665900376,1,,0.0576384396359045,,5,,1.0,,73.93232150721602,4.676282897651364,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
767,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488185_T2221s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0970220369152771,,0.0797173118477488,,12.544326656547184,27.79132920410064,1,,0.0396140875977433,,5,,1.0,,70.64754746214751,4.934933554638788,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
768,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488187_T2231s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1678196684246052,,0.0834271089018576,,11.986511496837135,28.90724700140586,1,,0.0445271315660656,,5,,1.0,,73.61889591522366,4.706867423135928,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
769,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488188_T2243s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0948541607506838,,0.0775438063386073,,12.895936467618585,26.886807805953,1,,0.0463813705562517,,5,,1.0,,76.07303139552121,4.558092467071818,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
770,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488189_T2269s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1245191923336315,,0.0880815868681101,,11.35311062796087,30.85545135212484,1,,0.066282739573664,,5,,1.0,,74.96367878021942,4.673234868979105,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
771,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488191_T2279s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0974187986443145,,0.0792704152872214,,12.615046816352455,27.33179512882449,1,,0.0508094128917121,,5,,1.0,,75.22388918600943,4.583771587231165,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
772,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488196_T2339s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1207782801517579,,0.0837099468430556,,11.946011647514949,28.94390130307404,1,,0.0571587205256201,,5,,1.0,,73.79884167698563,4.685459445655914,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
773,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488206_T2458s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1240214860825936,,0.0865473329733545,,11.55437106661475,29.775902031096365,1,,0.0650604674224905,,5,,1.0,,75.61288811282728,4.550269683581757,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
774,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488209_T2493s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1027955865624761,,0.0817683052923228,,12.229677457848569,28.26271773334125,1,,0.0545087943533544,,5,,1.0,,75.29373801415215,4.590836141015431,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
775,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488211_T2517s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1064136110770035,,0.0841801910246531,,11.87927929157512,28.990857677019875,1,,0.0575108703974702,,5,,1.0,,71.22243445848451,4.835663465689192,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
776,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488217_T2589s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0917488469383819,,0.0793953120690748,,12.595202083593906,27.31341718229426,1,,0.045930760670264,,5,,1.0,,73.27963057179642,4.694827425932259,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
777,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488218_T2601s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.093573005577327,,0.0872878867090511,,11.456343345018878,30.080244142842886,1,,0.0717869896179256,,5,,1.0,,74.65928310116172,4.615994561555842,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
778,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488219_T2613s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1157037213534285,,0.0860565014766409,,11.620272528409007,29.588877073847726,1,,0.0643060102437935,,5,,1.0,,73.35596113748028,4.687390241736473,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
779,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.2_20 nM AF488244_T2914s_1,,13 February 2022 18:41:19,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1036009991131314,,0.0793192612867458,,12.607278279923904,27.22729072793812,1,,0.0464651999401359,,5,,1.0,,73.32500574311639,4.681611683258347,alpha=1,tttr2xfcs,clean,weight=0.2,tttr2xfcs - alpha=1
780,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48816_T182s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0914668597045307,,0.0811098394651369,,12.328960414597116,28.01955025777979,1,,0.0486976290202336,,5,,1.0,,72.05341491297169,4.794626437646344,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
781,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48822_T254s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0486038598644783,,0.0737664582798365,,13.55629676846424,25.448586748240057,1,,0.0411166510882439,,5,,1.0,,73.93694490243975,4.66621732443108,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
782,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48826_T302s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0716444423536917,,0.0772853255666283,,12.939066927238224,26.790929111176396,1,,0.0498084863899657,,5,,1.0,,70.72147178942751,4.901863013597271,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
783,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48827_T314s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0532730577947885,,0.0772227132502565,,12.949557946239064,26.729180020642566,1,,0.0467416081956856,,5,,1.0,,72.15174031325756,4.7975056472239,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
784,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48834_T399s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0766626391771324,,0.0785327949003722,,12.733533821998996,27.199587975990976,1,,0.0472864006641305,,5,,1.0,,72.73057789048494,4.762291327200964,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
785,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48838_T447s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0876919911302403,,0.0813745064231061,,12.28886101994287,26.925468612092228,1,,0.0383842190320709,,5,,1.0,,69.30673222711836,4.77442644183336,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
786,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48839_T459s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0597727433851189,,0.0816799619351011,,12.242904824007518,27.06555227322101,1,,0.0517761996927774,,5,,1.0,,69.52530622418314,4.766286919876197,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
787,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48843_T506s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0897753016829388,,0.0800908430360793,,12.485821875411151,26.676709282238733,1,,0.0438369531996567,,5,,1.0,,70.55263741473568,4.721259413150774,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
788,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48850_T592s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0522355596881986,,0.0733484484228777,,13.63355355841577,25.489044484081216,1,,0.0406764274711383,,5,,1.0,,76.74830707804418,4.5280951623794,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
789,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48851_T604s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0659990810807632,,0.0791318842346262,,12.637131159862149,27.55856738445901,1,,0.0483725602233527,,5,,1.0,,72.33574215478897,4.814751917717552,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
790,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48857_T676s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0329487611518668,,0.0758664640904198,,13.181054527705031,26.32460786241866,1,,0.0427566684666037,,5,,1.0,,70.88326555104229,4.89542135998355,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
791,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48859_T698s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0523154129737216,,0.0760519307707517,,13.148910091636786,25.72685231576598,1,,0.0439164596762847,,5,,1.0,,71.05414463747876,4.76111555168928,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
792,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48869_T821s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0507669014743435,,0.0747253217697596,,13.38234451610869,25.912311801901197,1,,0.0425344224348406,,5,,1.0,,72.658980547722,4.77277315265448,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
793,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48863_T748s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0570644996397858,,0.0785183553114255,,12.7358755291514,27.25629389111353,1,,0.0478226200095152,,5,,1.0,,74.5056495670029,4.659379987831971,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
794,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48870_T833s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0494120109393371,,0.0757746750690617,,13.197021288294415,26.196173225431213,1,,0.0433881980216453,,5,,1.0,,71.28949368288083,4.849645199485672,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
795,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48872_T855s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0895468948087793,,0.0794415337439259,,12.58787378430315,27.447061830717587,1,,0.0486764408283851,,5,,1.0,,74.91922439333236,4.611866144996748,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
796,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48874_T879s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0470934273448901,,0.0745605551179211,,13.41191731229,25.80882843792048,1,,0.0468888746183996,,5,,1.0,,72.93043951505241,4.746484349417899,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
797,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48877_T918s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0626916742187499,,0.0790809581588632,,12.645269142934904,27.44457378393595,1,,0.0464124570671227,,5,,1.0,,72.00772750361328,4.8197797068884505,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
798,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48878_T926s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0427701527959013,,0.0744626127944725,,13.429558304113534,25.7887681813674,1,,0.04670161454665,,5,,1.0,,73.766376649059,4.69521627242645,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
799,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48882_T979s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0475861861379509,,0.0743129727950031,,13.45660067668886,25.800966008434365,1,,0.0425515535004884,,5,,1.0,,71.50583733956252,4.855696804407923,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
800,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48883_T986s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0560779620259469,,0.0763835122173165,,13.091830566195076,26.56673578558887,1,,0.0482734848360684,,5,,1.0,,73.42655400068263,4.737041091819574,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
801,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48890_T1070s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0520766495995289,,0.0735229559363369,,13.6011941748628,25.562140599497518,1,,0.0422168481026083,,5,,1.0,,73.22438511168828,4.7483229888077565,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
802,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48890_T1076s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0456963181145012,,0.0744765030951505,,13.427053613438432,25.818359610351244,1,,0.0411983351533637,,5,,1.0,,74.27292417765125,4.667674620819567,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
803,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48891_T1082s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.060823822961566,,0.0749086176098757,,13.349598910074697,26.1578119688332,1,,0.0479939992891807,,5,,1.0,,74.98321428554854,4.657225899149918,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
804,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF48896_T1148s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0775665554516089,,0.079139238089703,,12.635956879778355,27.4581642997923,1,,0.0458321612407952,,5,,1.0,,71.65045850788073,4.8426422506080895,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
805,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488102_T1214s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0587754372371792,,0.0753452739148056,,13.272232590603094,26.313600046259094,1,,0.0505498469401455,,5,,1.0,,75.08665227595671,4.65139517003459,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
806,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488104_T1238s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.054834802338965,,0.0743493531275743,,13.450016145858362,26.001928874210414,1,,0.0448191510369317,,5,,1.0,,73.62986946939256,4.750026879619874,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
807,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488103_T1232s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0812080656256213,,0.0802971047071505,,12.453749156299898,27.926152059228787,1,,0.0494242917418899,,5,,1.0,,72.62725525486188,4.788872858540683,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
808,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488107_T1280s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0504540857041923,,0.0757187233110719,,13.206773123890954,26.31891156804909,1,,0.0432669601151322,,5,,1.0,,73.17367265454452,4.750414599888336,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
809,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488111_T1328s_1,,13 February 2022 18:45:27,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0906714770307384,,0.0832450648084882,,12.012724145276094,28.856909212416216,1,,0.0514384869896506,,5,,1.0,,73.37413879634846,4.724654210854507,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
810,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488113_T1352s_1,,13 February 2022 18:45:28,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0502694887835196,,0.0741382765802408,,13.488309226040428,25.840738679393898,1,,0.039828073303134,,5,,1.0,,71.77702581217311,4.856223937630628,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
811,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488125_T1496s_1,,13 February 2022 18:45:28,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.047646764278296,,0.0759949152536283,,13.158775118868965,26.4333429263362,1,,0.0452925589199711,,5,,1.0,,72.00285709325715,4.831027966687996,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
812,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.4_20 nM AF488129_T1537s_1,,13 February 2022 18:45:28,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0743998502865911,,0.0776564842451933,,12.877224738150518,27.19928655319376,1,,0.0468113638121673,,5,,1.0,,75.44669016181254,4.642600584798292,alpha=1,tttr2xfcs,clean,weight=0.4,tttr2xfcs - alpha=1
