,20 nM AF48897_T1160s_1_CH2_BIN1.0_PREPRO,20 nM AF48896_T1142s_1_CH2_BIN1.0_PREPRO,20 nM AF4887_T74s_1_CH2_BIN1.0_PREPRO
12150,0.4140845,0.4090909,0.3876923
12151,0.4140845,0.4090909,0.3876923
12152,0.4140845,0.4090909,0.3876923
12153,0.4140845,0.4090909,0.3876923
12154,0.4140845,0.4090909,0.3876923
12155,0.4140845,0.4090909,0.3876923
12156,0.4140845,0.4090909,0.3876923
12157,0.4140845,0.4090909,0.3876923
12158,0.4140845,0.4090909,0.3876923
12159,0.4140845,0.4090909,0.3876923
12160,0.4140845,0.4090909,0.3876923
12161,0.4140845,0.4090909,0.3876923
12162,0.4140845,0.4090909,0.3876923
12163,0.4140845,0.4090909,0.3876923
12164,0.4140845,0.4090909,0.3876923
12165,0.4140845,0.4090909,0.3876923
12166,0.4140845,0.4090909,0.3876923
12167,0.4140845,0.4090909,0.3876923
12168,0.4140845,0.4090909,0.3876923
12169,0.4140845,0.4090909,0.3876923
12170,0.4140845,0.4090909,0.3876923
12171,0.4140845,0.4090909,0.3876923
12172,0.4140845,0.4090909,0.3876923
12173,0.4140845,0.4090909,0.3876923
12174,0.4140845,0.4090909,0.3876923
12175,0.4140845,0.4090909,0.3876923
12176,0.4140845,0.4090909,0.3876923
12177,0.4140845,0.4090909,0.3876923
12178,0.4140845,0.4090909,0.3876923
12179,0.4140845,0.4090909,0.3876923
12180,0.4140845,0.4090909,0.3876923
12181,0.4140845,0.4090909,0.3876923
12182,0.4140845,0.4090909,0.3876923
12183,0.4140845,0.4090909,0.3876923
12184,0.4140845,0.4090909,0.3876923
12185,0.4140845,0.4090909,0.3876923
12186,0.4140845,0.4090909,0.3876923
12187,0.4140845,0.4090909,0.3876923
12188,0.4140845,0.4090909,0.3876923
12189,0.4140845,0.4090909,0.3876923
12190,0.4140845,0.4090909,0.3876923
12191,0.4140845,0.4090909,0.3876923
12192,0.4140845,0.4090909,0.3876923
12193,0.4140845,0.4090909,0.3876923
12194,0.4140845,0.4090909,0.3876923
12195,0.4140845,0.4090909,0.3876923
12196,0.4140845,0.4090909,0.3876923
12197,0.4140845,0.4090909,0.3876923
12198,0.4140845,0.4090909,0.3876923
12199,0.4140845,0.4090909,0.3876923
12200,0.4140845,0.4090909,0.3876923
12201,0.4140845,0.4090909,0.3876923
12202,0.4140845,0.4090909,0.3876923
12203,0.4140845,0.4090909,0.3876923
12204,0.4140845,0.4090909,0.3876923
12205,0.4140845,0.4090909,0.3876923
12206,0.4140845,0.4090909,0.3876923
12207,0.4140845,0.4090909,0.3876923
12208,0.4140845,0.4090909,0.3876923
12209,0.4140845,0.4090909,0.3876923
12210,0.4140845,0.4090909,0.3876923
12211,0.4140845,0.4090909,0.3876923
12212,0.4140845,0.4090909,0.3876923
12213,0.4140845,0.4090909,0.3876923
12214,0.4140845,0.4090909,0.3876923
12215,0.4140845,0.4090909,0.3876923
12216,0.4140845,0.4090909,0.3876923
12217,0.4140845,0.4090909,0.3876923
12218,0.4140845,0.4090909,0.3876923
12219,0.4140845,0.4090909,0.3876923
12220,0.4140845,0.4090909,0.3876923
12221,0.4140845,0.4090909,0.3876923
12222,0.4140845,0.4090909,0.3876923
12223,0.4140845,0.4090909,0.3876923
12224,0.4140845,0.4090909,0.3876923
12225,0.4140845,0.4090909,0.3876923
12226,0.4140845,0.4090909,0.3876923
12227,0.4140845,0.4090909,0.3876923
12228,0.4140845,0.4090909,0.3876923
12229,0.4140845,0.4090909,0.3876923
12230,0.4140845,0.4090909,0.3876923
12231,0.4140845,0.4090909,0.3876923
12232,0.4140845,0.4090909,0.3876923
12233,0.4140845,0.4090909,0.3876923
12234,0.4140845,0.4090909,0.3876923
12235,0.4140845,0.4090909,0.3876923
12236,0.4140845,0.4090909,0.3876923
12237,0.4140845,0.4090909,0.3876923
12238,0.4140845,0.4090909,0.3876923
12239,0.4140845,0.4090909,0.3876923
12240,0.4140845,0.4090909,0.3876923
12241,0.4140845,0.4090909,0.3876923
12242,0.4140845,0.4090909,0.3876923
12243,0.4140845,0.4090909,0.3876923
12244,0.4140845,0.4090909,0.3876923
12245,0.4140845,0.4090909,0.3876923
12246,0.4140845,0.4090909,0.3876923
12247,0.4140845,0.4090909,0.3876923
12248,0.4140845,0.4090909,0.3876923
12249,0.4140845,0.4090909,0.3876923
12250,0.4140845,0.4090909,0.3876923
12251,0.4140845,0.4090909,0.3876923
12252,0.4140845,0.4090909,0.3876923
12253,0.4140845,0.4090909,0.3876923
12254,0.4140845,0.4090909,0.3876923
12255,0.4140845,0.4090909,0.3876923
12256,0.4140845,0.4090909,0.3876923
12257,0.4140845,0.4090909,0.3876923
12258,0.4140845,0.4090909,0.3876923
12259,0.4140845,0.4090909,0.3876923
12260,0.4140845,0.4090909,0.3876923
12261,0.4140845,0.4090909,0.3876923
12262,0.4140845,0.4090909,0.3876923
12263,0.4140845,0.4090909,0.3876923
12264,0.4140845,0.4090909,0.3876923
12265,0.4140845,0.4090909,0.3876923
12266,0.4140845,0.4090909,0.3876923
12267,0.4140845,0.4090909,0.3876923
12268,0.4140845,0.4090909,0.3876923
12269,0.4140845,0.4090909,0.3876923
12270,0.4140845,0.4090909,0.3876923
12271,0.4140845,0.4090909,0.3876923
12272,0.4140845,0.4090909,0.3876923
12273,0.4140845,0.4090909,0.3876923
12274,0.4140845,0.4090909,0.3876923
12275,0.4140845,0.4090909,0.3876923
12276,0.4140845,0.4090909,0.3876923
12277,0.4140845,0.4090909,0.3876923
12278,0.4140845,0.4090909,0.3876923
12279,0.4140845,0.4090909,0.3876923
12280,0.4140845,0.4090909,0.3876923
12281,0.4140845,0.4090909,0.3876923
12282,0.4140845,0.4090909,0.3876923
12283,0.4140845,0.4090909,0.3876923
12284,0.4140845,0.4090909,0.3876923
12285,0.4140845,0.4090909,0.3876923
12286,0.4140845,0.4090909,0.3876923
12287,0.4140845,0.4090909,0.3876923
12288,0.4140845,0.4090909,0.3876923
12289,0.4140845,0.4090909,0.3876923
12290,0.4140845,0.4090909,0.3876923
12291,0.4140845,0.4090909,0.3876923
12292,0.4140845,0.4090909,0.3876923
12293,0.4140845,0.4090909,0.3876923
12294,0.4140845,0.4090909,0.3876923
12295,0.4140845,0.4090909,0.3876923
12296,0.4140845,0.4090909,0.3876923
12297,0.4140845,0.4090909,0.3876923
12298,0.4140845,0.4090909,0.3876923
12299,0.4140845,0.4090909,0.3876923
12300,0.4140845,0.4090909,0.3876923
12301,0.4140845,0.4090909,0.3876923
12302,0.4140845,0.4090909,0.3876923
12303,0.4140845,0.4090909,0.3876923
12304,0.4140845,0.4090909,0.3876923
12305,0.4140845,0.4090909,0.3876923
12306,0.4140845,0.4090909,0.3876923
12307,0.4140845,0.4090909,0.3876923
12308,0.4140845,0.4090909,0.3876923
12309,0.4140845,0.4090909,0.3876923
12310,0.4140845,0.4090909,0.3876923
12311,0.4140845,0.4090909,0.3876923
12312,0.4140845,0.4090909,0.3876923
12313,0.4140845,0.4090909,0.3876923
12314,0.4140845,0.4090909,0.3876923
12315,0.4140845,0.4090909,0.3876923
12316,0.4140845,0.4090909,0.3876923
12317,0.4140845,0.4090909,0.3876923
12318,0.4140845,0.4090909,0.3876923
12319,0.4140845,0.4090909,0.3876923
12320,0.4140845,0.4090909,0.3876923
12321,0.4140845,0.4090909,0.3876923
12322,0.4140845,0.4090909,0.3876923
12323,0.4140845,0.4090909,0.3876923
12324,0.4140845,0.4090909,0.3876923
12325,0.4140845,0.4090909,0.3876923
12326,0.4140845,0.4090909,0.3876923
12327,0.4140845,0.4090909,0.3876923
12328,0.4140845,0.4090909,0.3876923
12329,0.4140845,0.4090909,0.3876923
12330,0.4140845,0.4090909,0.3876923
12331,0.4140845,0.4090909,0.3876923
12332,0.4140845,0.4090909,0.3876923
12333,0.4140845,0.4090909,0.3876923
12334,0.4140845,0.4090909,0.3876923
12335,0.4140845,0.4090909,0.3876923
12336,0.4140845,0.4090909,0.3876923
12337,0.4140845,0.4090909,0.3876923
12338,0.4140845,0.4090909,0.3876923
12339,0.4140845,0.4090909,0.3876923
12340,0.4140845,0.4090909,0.3876923
12341,0.4140845,0.4090909,0.3876923
12342,0.4140845,0.4090909,0.3876923
12343,0.4140845,0.4090909,0.3876923
12344,0.4140845,0.4090909,0.3876923
12345,0.4140845,0.4090909,0.3876923
12346,0.4140845,0.4090909,0.3876923
12347,0.4140845,0.4090909,0.3876923
12348,0.4140845,0.4090909,0.3876923
12349,0.4140845,0.4090909,0.3876923
12350,0.4140845,0.4090909,0.3876923
12351,0.4140845,0.4090909,0.3876923
12352,0.4140845,0.4090909,0.3876923
12353,0.4140845,0.4090909,0.3876923
12354,0.4140845,0.4090909,0.3876923
12355,0.4140845,0.4090909,0.3876923
12356,0.4140845,0.4090909,0.3876923
12357,0.4140845,0.4090909,0.3876923
12358,0.4140845,0.4090909,0.3876923
12359,0.4140845,0.4090909,0.3876923
12360,0.4140845,0.4090909,0.3876923
12361,0.4140845,0.4090909,0.3876923
12362,0.4140845,0.4090909,0.3876923
12363,0.4140845,0.4090909,0.3876923
12364,0.4140845,0.4090909,0.3876923
12365,0.4140845,0.4090909,0.3876923
12366,0.4140845,0.4090909,0.3876923
12367,0.4140845,0.4090909,0.3876923
12368,0.4140845,0.4090909,0.3876923
12369,0.4140845,0.4090909,0.3876923
12370,0.4140845,0.4090909,0.3876923
12371,0.4140845,0.4090909,0.3876923
12372,0.4140845,0.4090909,0.3876923
12373,0.4140845,0.4090909,0.3876923
12374,0.4140845,0.4090909,0.3876923
12375,0.4140845,0.4090909,0.3876923
12376,0.4140845,0.4090909,0.3876923
12377,0.4140845,0.4090909,0.3876923
12378,0.4140845,0.4090909,0.3876923
12379,0.4140845,0.4090909,0.3876923
12380,0.4140845,0.4090909,0.3876923
12381,0.4140845,0.4090909,0.3876923
12382,0.4140845,0.4090909,0.3876923
12383,0.4140845,0.4090909,0.3876923
12384,0.4140845,0.4090909,0.3876923
12385,0.4140845,0.4090909,0.3876923
12386,0.4140845,0.4090909,0.3876923
12387,0.4140845,0.4090909,0.3876923
12388,0.4140845,0.4090909,0.3876923
12389,0.4140845,0.4090909,0.3876923
12390,0.4140845,0.4090909,0.3876923
12391,0.4140845,0.4090909,0.3876923
12392,0.4140845,0.4090909,0.3876923
12393,0.4140845,0.4090909,0.3876923
12394,0.4140845,0.4090909,0.3876923
12395,0.4140845,0.4090909,0.3876923
12396,0.4140845,0.4090909,0.3876923
12397,0.4140845,0.4090909,0.3876923
12398,0.4140845,0.4090909,0.3876923
12399,0.4140845,0.4090909,0.3876923
12400,0.4140845,0.4090909,0.3876923
12401,0.4140845,0.4090909,0.3876923
12402,0.4140845,0.4090909,0.3876923
12403,0.4140845,0.4090909,0.3876923
12404,0.4140845,0.4090909,0.3876923
12405,0.4140845,0.4090909,0.3876923
12406,0.4140845,0.4090909,0.3876923
12407,0.4140845,0.4090909,0.3876923
12408,0.4140845,0.4090909,0.3876923
12409,0.4140845,0.4090909,0.3876923
12410,0.4140845,0.4090909,0.3876923
12411,0.4140845,0.4090909,0.3876923
12412,0.4140845,0.4090909,0.3876923
12413,0.4140845,0.4090909,0.3876923
12414,0.4140845,0.4090909,0.3876923
12415,0.4140845,0.4090909,0.3876923
12416,0.4140845,0.4090909,0.3876923
12417,0.4140845,0.4090909,0.3876923
12418,0.4140845,0.4090909,0.3876923
12419,0.4140845,0.4090909,0.3876923
12420,0.4140845,0.4090909,0.3876923
12421,0.4140845,0.4090909,0.3876923
12422,0.4140845,0.4090909,0.3876923
12423,0.4140845,0.4090909,0.3876923
12424,0.4140845,0.4090909,0.3876923
12425,0.4140845,0.4090909,0.3876923
12426,0.4140845,0.4090909,0.3876923
12427,0.4140845,0.4090909,0.3876923
12428,0.4140845,0.4090909,0.3876923
12429,0.4140845,0.4090909,0.3876923
12430,0.4140845,0.4090909,0.3876923
12431,0.4140845,0.4090909,0.3876923
12432,0.4140845,0.4090909,0.3876923
12433,0.4140845,0.4090909,0.3876923
12434,0.4140845,0.4090909,0.3876923
12435,0.4140845,0.4090909,0.3876923
12436,0.4140845,0.4090909,0.3876923
12437,0.4140845,0.4090909,0.3876923
12438,0.4140845,0.4090909,0.3876923
12439,0.4140845,0.4090909,0.3876923
12440,0.4140845,0.4090909,0.3876923
12441,0.4140845,0.4090909,0.3876923
12442,0.4140845,0.4090909,0.3876923
12443,0.4140845,0.4090909,0.3876923
12444,0.4140845,0.4090909,0.3876923
12445,0.4140845,0.4090909,0.3876923
12446,0.4140845,0.4090909,0.3876923
12447,0.4140845,0.4090909,0.3876923
12448,0.4140845,0.4090909,0.3876923
12449,0.4140845,0.4090909,0.3876923
12450,0.4140845,0.4090909,0.3876923
12451,0.4140845,0.4090909,0.3876923
12452,0.4140845,0.4090909,0.3876923
12453,0.4140845,0.4090909,0.3876923
12454,0.4140845,0.4090909,0.3876923
12455,0.4140845,0.4090909,0.3876923
12456,0.4140845,0.4090909,0.3876923
12457,0.4140845,0.4090909,0.3876923
12458,0.4140845,0.4090909,0.3876923
12459,0.4140845,0.4090909,0.3876923
12460,0.4140845,0.4090909,0.3876923
12461,0.4140845,0.4090909,0.3876923
12462,0.4140845,0.4090909,0.3876923
12463,0.4140845,0.4090909,0.3876923
12464,0.4140845,0.4090909,0.3876923
12465,0.4140845,0.4090909,0.3876923
12466,0.4140845,0.4090909,0.3876923
12467,0.4140845,0.4090909,0.3876923
12468,0.4140845,0.4090909,0.3876923
12469,0.4140845,0.4090909,0.3876923
12470,0.4140845,0.4090909,0.3876923
12471,0.4140845,0.4090909,0.3876923
12472,0.4140845,0.4090909,0.3876923
12473,0.4140845,0.4090909,0.3876923
12474,0.4140845,0.4090909,0.3876923
12475,0.4140845,0.4090909,0.3876923
12476,0.4140845,0.4090909,0.3876923
12477,0.4140845,0.4090909,0.3876923
12478,0.4140845,0.4090909,0.3876923
12479,0.4140845,0.4090909,0.3876923
12480,0.4140845,0.4090909,0.3876923
12481,0.4140845,0.4090909,0.3876923
12482,0.4140845,0.4090909,0.3876923
12483,0.4140845,0.4090909,0.3876923
12484,0.4140845,0.4090909,0.3876923
12485,0.4140845,0.4090909,0.3876923
12486,0.4140845,0.4090909,0.3876923
12487,0.4140845,0.4090909,0.3876923
12488,0.4140845,0.4090909,0.3876923
12489,0.4140845,0.4090909,0.3876923
12490,0.4140845,0.4090909,0.3876923
12491,0.4140845,0.4090909,0.3876923
12492,0.4140845,0.4090909,0.3876923
12493,0.4140845,0.4090909,0.3876923
12494,0.4140845,0.4090909,0.3876923
12495,0.4140845,0.4090909,0.3876923
12496,0.4140845,0.4090909,0.3876923
12497,0.4140845,0.4090909,0.3876923
12498,0.4140845,0.4090909,0.3876923
12499,0.4140845,0.4090909,0.3876923
12500,0.4140845,0.4090909,0.3876923
12501,0.4140845,0.4090909,0.3876923
12502,0.4140845,0.4090909,0.3876923
12503,0.4140845,0.4090909,0.3876923
12504,0.4140845,0.4090909,0.3876923
12505,0.4140845,0.4090909,0.3876923
12506,0.4140845,0.4090909,0.3876923
12507,0.4140845,0.4090909,0.3876923
12508,0.4140845,0.4090909,0.3876923
12509,0.4140845,0.4090909,0.3876923
12510,0.4140845,0.4090909,0.3876923
12511,0.4140845,0.4090909,0.3876923
12512,0.4140845,0.4090909,0.3876923
12513,0.4140845,0.4090909,0.3876923
12514,0.4140845,0.4090909,0.3876923
12515,0.4140845,0.4090909,0.3876923
12516,0.4140845,0.4090909,0.3876923
12517,0.4140845,0.4090909,0.3876923
12518,0.4140845,0.4090909,0.3876923
12519,0.4140845,0.4090909,0.3876923
12520,0.4140845,0.4090909,0.3876923
12521,0.4140845,0.4090909,0.3876923
12522,0.4140845,0.4090909,0.3876923
12523,0.4140845,0.4090909,0.3876923
12524,0.4140845,0.4090909,0.3876923
12525,0.4140845,0.4090909,0.3876923
12526,0.4140845,0.4090909,0.3876923
12527,0.4140845,0.4090909,0.3876923
12528,0.4140845,0.4090909,0.3876923
12529,0.4140845,0.4090909,0.3876923
12530,0.4140845,0.4090909,0.3876923
12531,0.4140845,0.4090909,0.3876923
12532,0.4140845,0.4090909,0.3876923
12533,0.4140845,0.4090909,0.3876923
12534,0.4140845,0.4090909,0.3876923
12535,0.4140845,0.4090909,0.3876923
12536,0.4140845,0.4090909,0.3876923
12537,0.4140845,0.4090909,0.3876923
12538,0.4140845,0.4090909,0.3876923
12539,0.4140845,0.4090909,0.3876923
12540,0.4140845,0.4090909,0.3876923
12541,0.4140845,0.4090909,0.3876923
12542,0.4140845,0.4090909,0.3876923
12543,0.4140845,0.4090909,0.3876923
12544,0.4140845,0.4090909,0.3876923
12545,0.4140845,0.4090909,0.3876923
12546,0.4140845,0.4090909,0.3876923
12547,0.4140845,0.4090909,0.3876923
12548,0.4140845,0.4090909,0.3876923
12549,0.4140845,0.4090909,0.3876923
12550,0.4140845,0.4090909,0.3876923
12551,0.4140845,0.4090909,0.3876923
12552,0.4140845,0.4090909,0.3876923
12553,0.4140845,0.4090909,0.3876923
12554,0.4140845,0.4090909,0.3876923
12555,0.4140845,0.4090909,0.3876923
12556,0.4140845,0.4090909,0.3876923
12557,0.4140845,0.4090909,0.3876923
12558,0.4140845,0.4090909,0.3876923
12559,0.4140845,0.4090909,0.3876923
12560,0.4140845,0.4090909,0.3876923
12561,0.4140845,0.4090909,0.3876923
12562,0.4140845,0.4090909,0.3876923
12563,0.4140845,0.4090909,0.3876923
12564,0.4140845,0.4090909,0.3876923
12565,0.4140845,0.4090909,0.3876923
12566,0.4140845,0.4090909,0.3876923
12567,0.4140845,0.4090909,0.3876923
12568,0.4140845,0.4090909,0.3876923
12569,0.4140845,0.4090909,0.3876923
12570,0.4140845,0.4090909,0.3876923
12571,0.4140845,0.4090909,0.3876923
12572,0.4140845,0.4090909,0.3876923
12573,0.4140845,0.4090909,0.3876923
12574,0.4140845,0.4090909,0.3876923
12575,0.4140845,0.4090909,0.3876923
12576,0.4140845,0.4090909,0.3876923
12577,0.4140845,0.4090909,0.3876923
12578,0.4140845,0.4090909,0.3876923
12579,0.4140845,0.4090909,0.3876923
12580,0.4140845,0.4090909,0.3876923
12581,0.4140845,0.4090909,0.3876923
12582,0.4140845,0.4090909,0.3876923
12583,0.4140845,0.4090909,0.3876923
12584,0.4140845,0.4090909,0.3876923
12585,0.4140845,0.4090909,0.3876923
12586,0.4140845,0.4090909,0.3876923
12587,0.4140845,0.4090909,0.3876923
12588,0.4140845,0.4090909,0.3876923
12589,0.4140845,0.4090909,0.3876923
12590,0.4140845,0.4090909,0.3876923
12591,0.4140845,0.4090909,0.3876923
12592,0.4140845,0.4090909,0.3876923
12593,0.4140845,0.4090909,0.3876923
12594,0.4140845,0.4090909,0.3876923
12595,0.4140845,0.4090909,0.3876923
12596,0.4140845,0.4090909,0.3876923
12597,0.4140845,0.4090909,0.3876923
12598,0.4140845,0.4090909,0.3876923
12599,0.4140845,0.4090909,0.3876923
12600,0.4140845,0.4090909,0.3876923
12601,0.4140845,0.4090909,0.3876923
12602,0.4140845,0.4090909,0.3876923
12603,0.4140845,0.4090909,0.3876923
12604,0.4140845,0.4090909,0.3876923
12605,0.4140845,0.4090909,0.3876923
12606,0.4140845,0.4090909,0.3876923
12607,0.4140845,0.4090909,0.3876923
12608,0.4140845,0.4090909,0.3876923
12609,0.4140845,0.4090909,0.3876923
12610,0.4140845,0.4090909,0.3876923
12611,0.4140845,0.4090909,0.3876923
12612,0.4140845,0.4090909,0.3876923
12613,0.4140845,0.4090909,0.3876923
12614,0.4140845,0.4090909,0.3876923
12615,0.4140845,0.4090909,0.3876923
12616,0.4140845,0.4090909,0.3876923
12617,0.4140845,0.4090909,0.3876923
12618,0.4140845,0.4090909,0.3876923
12619,0.4140845,0.4090909,0.3876923
12620,0.4140845,0.4090909,0.3876923
12621,0.4140845,0.4090909,0.3876923
12622,0.4140845,0.4090909,0.3876923
12623,0.4140845,0.4090909,0.3876923
12624,0.4140845,0.4090909,0.3876923
12625,0.4140845,0.4090909,0.3876923
12626,0.4140845,0.4090909,0.3876923
12627,0.4140845,0.4090909,0.3876923
12628,0.4140845,0.4090909,0.3876923
12629,0.4140845,0.4090909,0.3876923
12630,0.4140845,0.4090909,0.3876923
12631,0.4140845,0.4090909,0.3876923
12632,0.4140845,0.4090909,0.3876923
12633,0.4140845,0.4090909,0.3876923
12634,0.4140845,0.4090909,0.3876923
12635,0.4140845,0.4090909,0.3876923
12636,0.4140845,0.4090909,0.3876923
12637,0.4140845,0.4090909,0.3876923
12638,0.4140845,0.4090909,0.3876923
12639,0.4140845,0.4090909,0.3876923
12640,0.4140845,0.4090909,0.3876923
12641,0.4140845,0.4090909,0.3876923
12642,0.4140845,0.4090909,0.3876923
12643,0.4140845,0.4090909,0.3876923
12644,0.4140845,0.4090909,0.3876923
12645,0.4140845,0.4090909,0.3876923
12646,0.4140845,0.4090909,0.3876923
12647,0.4140845,0.4090909,0.3876923
12648,0.4140845,0.4090909,0.3876923
12649,0.4140845,0.4090909,0.3876923
12650,0.4140845,0.4090909,0.3876923
12651,0.4140845,0.4090909,0.3876923
12652,0.4140845,0.4090909,0.3876923
12653,0.4140845,0.4090909,0.3876923
12654,0.4140845,0.4090909,0.3876923
12655,0.4140845,0.4090909,0.3876923
12656,0.4140845,0.4090909,0.3876923
12657,0.4140845,0.4090909,0.3876923
12658,0.4140845,0.4090909,0.3876923
12659,0.4140845,0.4090909,0.3876923
12660,0.4140845,0.4090909,0.3876923
12661,0.4140845,0.4090909,0.3876923
12662,0.4140845,0.4090909,0.3876923
12663,0.4140845,0.4090909,0.3876923
12664,0.4140845,0.4090909,0.3876923
12665,0.4140845,0.4090909,0.3876923
12666,0.4140845,0.4090909,0.3876923
12667,0.4140845,0.4090909,0.3876923
12668,0.4140845,0.4090909,0.3876923
12669,0.4140845,0.4090909,0.3876923
12670,0.4140845,0.4090909,0.3876923
12671,0.4140845,0.4090909,0.3876923
12672,0.4140845,0.4090909,0.3876923
12673,0.4140845,0.4090909,0.3876923
12674,0.4140845,0.4090909,0.3876923
12675,0.4140845,0.4090909,0.3876923
12676,0.4140845,0.4090909,0.3876923
12677,0.4140845,0.4090909,0.3876923
12678,0.4140845,0.4090909,0.3876923
12679,0.4140845,0.4090909,0.3876923
12680,0.4140845,0.4090909,0.3876923
12681,0.4140845,0.4090909,0.3876923
12682,0.4140845,0.4090909,0.3876923
12683,0.4140845,0.4090909,0.3876923
12684,0.4140845,0.4090909,0.3876923
12685,0.4140845,0.4090909,0.3876923
12686,0.4140845,0.4090909,0.3876923
12687,0.4140845,0.4090909,0.3876923
12688,0.4140845,0.4090909,0.3876923
12689,0.4140845,0.4090909,0.3876923
12690,0.4140845,0.4090909,0.3876923
12691,0.4140845,0.4090909,0.3876923
12692,0.4140845,0.4090909,0.3876923
12693,0.4140845,0.4090909,0.3876923
12694,0.4140845,0.4090909,0.3876923
12695,0.4140845,0.4090909,0.3876923
12696,0.4140845,0.4090909,0.3876923
12697,0.4140845,0.4090909,0.3876923
12698,0.4140845,0.4090909,0.3876923
12699,0.4140845,0.4090909,0.3876923
12700,0.4140845,0.4090909,0.3876923
12701,0.4140845,0.4090909,0.3876923
12702,0.4140845,0.4090909,0.3876923
12703,0.4140845,0.4090909,0.3876923
12704,0.4140845,0.4090909,0.3876923
12705,0.4140845,0.4090909,0.3876923
12706,0.4140845,0.4090909,0.3876923
12707,0.4140845,0.4090909,0.3876923
12708,0.4140845,0.4090909,0.3876923
12709,0.4140845,0.4090909,0.3876923
12710,0.4140845,0.4090909,0.3876923
12711,0.4140845,0.4090909,0.3876923
12712,0.4140845,0.4090909,0.3876923
12713,0.4140845,0.4090909,0.3876923
12714,0.4140845,0.4090909,0.3876923
12715,0.4140845,0.4090909,0.3876923
12716,0.4140845,0.4090909,0.3876923
12717,0.4140845,0.4090909,0.3876923
12718,0.4140845,0.4090909,0.3876923
12719,0.4140845,0.4090909,0.3876923
12720,0.4140845,0.4090909,0.3876923
12721,0.4140845,0.4090909,0.3876923
12722,0.4140845,0.4090909,0.3876923
12723,0.4140845,0.4090909,0.3876923
12724,0.4140845,0.4090909,0.3876923
12725,0.4140845,0.4090909,0.3876923
12726,0.4140845,0.4090909,0.3876923
12727,0.4140845,0.4090909,0.3876923
12728,0.4140845,0.4090909,0.3876923
12729,0.4140845,0.4090909,0.3876923
12730,0.4140845,0.4090909,0.3876923
12731,0.4140845,0.4090909,0.3876923
12732,0.4140845,0.4090909,0.3876923
12733,0.4140845,0.4090909,0.3876923
12734,0.4140845,0.4090909,0.3876923
12735,0.4140845,0.4090909,0.3876923
12736,0.4140845,0.4090909,0.3876923
12737,0.4140845,0.4090909,0.3876923
12738,0.4140845,0.4090909,0.3876923
